transaction_id,customer_id,product_category,amount,quantity,payment_method,region,status,date
TXN-20260510-00307,CUST2947,Beauty,441.5,2,crypto,Central,pending,2026-05-10
TXN-20260510-00308,CUST6352,Home & Garden,2334.93,4,credit_card,South,pending,2026-05-10
TXN-20260510-00309,CUST7749,Sports,2450.41,6,paypal,West,pending,2026-05-10
TXN-20260510-00310,CUST3040,Clothing,1030.19,7,paypal,East,pending,2026-05-10
TXN-20260510-00311,CUST1027,Toys,830.5,1,paypal,East,pending,2026-05-10
TXN-20260510-00312,CUST1305,Home & Garden,447.77,8,crypto,East,pending,2026-05-10
TXN-20260510-00313,CUST2940,Automotive,2008.12,9,debit_card,North,processing,2026-05-10
TXN-20260510-00314,CUST7596,Clothing,459.26,2,bank_transfer,North,pending,2026-05-10
TXN-20260510-00315,CUST8646,Health,1907.37,9,paypal,Central,processing,2026-05-10
TXN-20260510-00316,CUST8124,Books,2351.46,4,credit_card,South,processing,2026-05-10
TXN-20260510-00317,CUST9684,Beauty,2016.41,4,crypto,Central,pending,2026-05-10
TXN-20260510-00318,CUST6786,Home & Garden,2145.08,8,debit_card,East,pending,2026-05-10
TXN-20260510-00319,CUST9647,Automotive,1171.0,6,credit_card,East,pending,2026-05-10
TXN-20260510-00320,CUST2852,Toys,1888.73,3,bank_transfer,North,pending,2026-05-10
TXN-20260510-00321,CUST8521,Toys,1721.66,9,paypal,North,pending,2026-05-10
TXN-20260510-00322,CUST8716,Clothing,1980.67,3,credit_card,Central,pending,2026-05-10
TXN-20260510-00323,CUST3107,Home & Garden,2365.38,5,crypto,East,completed,2026-05-10
TXN-20260510-00324,CUST8924,Health,671.89,8,debit_card,West,pending,2026-05-10
TXN-20260510-00325,CUST3942,Home & Garden,1419.7,2,bank_transfer,Central,completed,2026-05-10
TXN-20260510-00326,CUST3460,Sports,1231.82,9,crypto,East,pending,2026-05-10
TXN-20260510-00327,CUST7768,Electronics,1237.75,4,credit_card,Central,pending,2026-05-10
TXN-20260510-00328,CUST1772,Electronics,2086.35,2,bank_transfer,South,processing,2026-05-10
TXN-20260510-00329,CUST8314,Clothing,162.62,2,credit_card,West,refunded,2026-05-10
TXN-20260510-00330,CUST5473,Automotive,1937.06,6,bank_transfer,Central,refunded,2026-05-10
TXN-20260510-00331,CUST7835,Automotive,784.14,1,credit_card,North,refunded,2026-05-10
TXN-20260510-00332,CUST7661,Beauty,2100.07,2,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00333,CUST4333,Electronics,1361.28,10,credit_card,South,processing,2026-05-10
TXN-20260510-00334,CUST9710,Clothing,1412.1,6,paypal,East,processing,2026-05-10
TXN-20260510-00335,CUST2909,Groceries,1896.39,3,credit_card,East,completed,2026-05-10
TXN-20260510-00336,CUST7186,Books,1755.19,9,paypal,East,pending,2026-05-10
TXN-20260510-00337,CUST8380,Electronics,2266.7,5,debit_card,North,pending,2026-05-10
TXN-20260510-00338,CUST3972,Electronics,1028.54,9,credit_card,East,processing,2026-05-10
TXN-20260510-00339,CUST9170,Clothing,1664.96,2,credit_card,Central,processing,2026-05-10
TXN-20260510-00340,CUST6886,Sports,889.88,4,credit_card,Central,refunded,2026-05-10
TXN-20260510-00341,CUST6940,Home & Garden,1779.17,7,debit_card,Central,pending,2026-05-10
TXN-20260510-00342,CUST8131,Health,2483.8,1,debit_card,West,completed,2026-05-10
TXN-20260510-00343,CUST1656,Books,781.7,5,credit_card,South,completed,2026-05-10
TXN-20260510-00344,CUST8530,Home & Garden,2470.33,7,debit_card,North,completed,2026-05-10
TXN-20260510-00345,CUST4015,Beauty,1449.78,1,bank_transfer,North,completed,2026-05-10
TXN-20260510-00346,CUST2063,Books,1995.34,10,credit_card,West,completed,2026-05-10
TXN-20260510-00347,CUST7604,Groceries,657.28,1,credit_card,North,refunded,2026-05-10
TXN-20260510-00348,CUST3216,Clothing,2416.09,8,bank_transfer,South,refunded,2026-05-10
TXN-20260510-00349,CUST4298,Automotive,449.48,8,credit_card,North,refunded,2026-05-10
TXN-20260510-00350,CUST3858,Beauty,2418.01,10,debit_card,North,refunded,2026-05-10
TXN-20260510-00351,CUST9599,Toys,1529.75,3,paypal,Central,pending,2026-05-10
TXN-20260510-00352,CUST5774,Clothing,1640.79,1,debit_card,West,processing,2026-05-10
TXN-20260510-00353,CUST1118,Electronics,192.0,10,debit_card,East,processing,2026-05-10
TXN-20260510-00354,CUST2071,Home & Garden,1563.22,3,credit_card,South,processing,2026-05-10
TXN-20260510-00355,CUST3442,Automotive,504.76,4,paypal,North,refunded,2026-05-10
TXN-20260510-00356,CUST3981,Electronics,2158.96,5,bank_transfer,Central,refunded,2026-05-10
TXN-20260510-00357,CUST3610,Toys,2202.93,8,debit_card,West,pending,2026-05-10
TXN-20260510-00358,CUST2377,Books,1105.38,7,bank_transfer,South,completed,2026-05-10
TXN-20260510-00359,CUST8639,Groceries,566.07,6,crypto,Central,pending,2026-05-10
TXN-20260510-00360,CUST5076,Toys,1182.53,4,credit_card,North,pending,2026-05-10
TXN-20260510-00361,CUST5399,Health,288.86,2,debit_card,West,processing,2026-05-10
TXN-20260510-00362,CUST1226,Health,273.68,9,paypal,North,completed,2026-05-10
TXN-20260510-00363,CUST9432,Home & Garden,2499.12,7,credit_card,Central,refunded,2026-05-10
TXN-20260510-00364,CUST9237,Electronics,865.95,9,bank_transfer,East,refunded,2026-05-10
TXN-20260510-00365,CUST5641,Clothing,2123.83,1,crypto,South,pending,2026-05-10
TXN-20260510-00366,CUST7126,Clothing,109.67,9,bank_transfer,North,completed,2026-05-10
TXN-20260510-00367,CUST9916,Beauty,2390.22,3,credit_card,East,refunded,2026-05-10
TXN-20260510-00368,CUST9142,Toys,2182.87,1,bank_transfer,East,pending,2026-05-10
TXN-20260510-00369,CUST4887,Clothing,1994.86,6,paypal,South,completed,2026-05-10
TXN-20260510-00370,CUST1335,Health,1788.97,9,paypal,South,pending,2026-05-10
TXN-20260510-00371,CUST5327,Health,1064.97,8,crypto,South,pending,2026-05-10
TXN-20260510-00372,CUST9364,Beauty,801.29,10,crypto,West,processing,2026-05-10
TXN-20260510-00373,CUST6382,Health,12.55,8,debit_card,West,processing,2026-05-10
TXN-20260510-00374,CUST2836,Electronics,2463.33,9,credit_card,North,processing,2026-05-10
TXN-20260510-00375,CUST4830,Toys,755.25,9,crypto,North,refunded,2026-05-10
TXN-20260510-00376,CUST4734,Groceries,2196.03,6,debit_card,East,processing,2026-05-10
TXN-20260510-00377,CUST7185,Health,736.51,5,paypal,South,processing,2026-05-10
TXN-20260510-00378,CUST9561,Books,2226.32,1,bank_transfer,West,processing,2026-05-10
TXN-20260510-00379,CUST7165,Books,1624.8,2,bank_transfer,East,refunded,2026-05-10
TXN-20260510-00380,CUST1690,Toys,1493.09,6,paypal,West,refunded,2026-05-10
TXN-20260510-00381,CUST5966,Beauty,1134.96,4,paypal,North,completed,2026-05-10
TXN-20260510-00382,CUST2927,Sports,559.86,1,crypto,West,processing,2026-05-10
TXN-20260510-00383,CUST8993,Toys,945.17,5,paypal,South,processing,2026-05-10
TXN-20260510-00384,CUST8826,Sports,390.41,1,crypto,West,pending,2026-05-10
TXN-20260510-00385,CUST3925,Beauty,1272.03,10,debit_card,Central,refunded,2026-05-10
TXN-20260510-00386,CUST6050,Toys,1441.02,1,credit_card,East,pending,2026-05-10
TXN-20260510-00387,CUST8174,Toys,515.57,4,paypal,West,refunded,2026-05-10
TXN-20260510-00388,CUST2502,Health,189.26,2,bank_transfer,South,processing,2026-05-10
TXN-20260510-00389,CUST5434,Home & Garden,2360.71,2,credit_card,East,completed,2026-05-10
TXN-20260510-00390,CUST4063,Home & Garden,409.4,7,bank_transfer,Central,processing,2026-05-10
TXN-20260510-00391,CUST3520,Health,1024.91,2,debit_card,Central,processing,2026-05-10
TXN-20260510-00392,CUST4883,Home & Garden,1451.11,1,bank_transfer,West,processing,2026-05-10
TXN-20260510-00393,CUST1837,Sports,919.3,1,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00394,CUST8257,Beauty,1575.29,9,paypal,West,refunded,2026-05-10
TXN-20260510-00395,CUST4354,Groceries,302.78,2,credit_card,South,completed,2026-05-10
TXN-20260510-00396,CUST6602,Beauty,984.18,3,paypal,North,completed,2026-05-10
TXN-20260510-00397,CUST9388,Groceries,1351.59,5,paypal,South,pending,2026-05-10
TXN-20260510-00398,CUST9513,Home & Garden,1687.62,10,paypal,West,completed,2026-05-10
TXN-20260510-00399,CUST7272,Home & Garden,27.89,9,debit_card,West,refunded,2026-05-10
TXN-20260510-00400,CUST1305,Home & Garden,26.8,8,credit_card,East,refunded,2026-05-10
TXN-20260510-00401,CUST3396,Automotive,858.61,9,credit_card,West,pending,2026-05-10
TXN-20260510-00402,CUST1621,Beauty,89.96,4,paypal,East,pending,2026-05-10
TXN-20260510-00403,CUST2406,Home & Garden,2158.56,2,paypal,South,completed,2026-05-10
TXN-20260510-00404,CUST9303,Health,859.13,3,debit_card,Central,processing,2026-05-10
TXN-20260510-00405,CUST7974,Home & Garden,269.13,9,debit_card,Central,refunded,2026-05-10
TXN-20260510-00406,CUST3785,Beauty,1792.18,7,crypto,East,refunded,2026-05-10
TXN-20260510-00407,CUST7408,Health,2069.57,4,credit_card,Central,refunded,2026-05-10
TXN-20260510-00408,CUST6802,Beauty,223.49,1,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00409,CUST1688,Books,435.03,5,credit_card,West,processing,2026-05-10
TXN-20260510-00410,CUST1179,Books,1279.05,6,bank_transfer,West,refunded,2026-05-10
TXN-20260510-00411,CUST6164,Toys,2215.78,8,credit_card,North,completed,2026-05-10
TXN-20260510-00412,CUST1556,Automotive,1130.44,5,crypto,East,completed,2026-05-10
TXN-20260510-00413,CUST2154,Sports,1762.14,4,credit_card,Central,refunded,2026-05-10
TXN-20260510-00414,CUST8206,Books,1107.71,4,paypal,Central,processing,2026-05-10
TXN-20260510-00415,CUST5276,Books,1178.19,4,crypto,West,pending,2026-05-10
TXN-20260510-00416,CUST9560,Automotive,1989.94,2,debit_card,West,processing,2026-05-10
TXN-20260510-00417,CUST6701,Electronics,654.86,4,paypal,West,pending,2026-05-10
TXN-20260510-00418,CUST9767,Toys,1797.14,4,bank_transfer,North,completed,2026-05-10
TXN-20260510-00419,CUST2998,Sports,1591.72,7,bank_transfer,Central,processing,2026-05-10
TXN-20260510-00420,CUST8459,Books,2251.63,5,bank_transfer,North,processing,2026-05-10
TXN-20260510-00421,CUST1784,Automotive,1861.63,8,credit_card,South,refunded,2026-05-10
TXN-20260510-00422,CUST1829,Books,1423.84,4,credit_card,South,processing,2026-05-10
TXN-20260510-00423,CUST7464,Sports,539.09,10,paypal,South,completed,2026-05-10
TXN-20260510-00424,CUST5894,Sports,2494.58,2,debit_card,West,refunded,2026-05-10
TXN-20260510-00425,CUST5170,Beauty,1255.87,5,credit_card,West,completed,2026-05-10
TXN-20260510-00426,CUST2894,Clothing,1877.75,1,paypal,West,pending,2026-05-10
TXN-20260510-00427,CUST4919,Clothing,770.98,8,crypto,West,completed,2026-05-10
TXN-20260510-00428,CUST2767,Beauty,149.85,4,paypal,East,completed,2026-05-10
TXN-20260510-00429,CUST9645,Beauty,2399.89,10,credit_card,East,refunded,2026-05-10
TXN-20260510-00430,CUST7714,Electronics,911.2,8,bank_transfer,West,refunded,2026-05-10
TXN-20260510-00431,CUST5704,Beauty,1962.94,2,debit_card,Central,refunded,2026-05-10
TXN-20260510-00432,CUST9728,Toys,704.36,8,credit_card,North,processing,2026-05-10
TXN-20260510-00433,CUST3986,Groceries,1123.57,3,crypto,East,completed,2026-05-10
TXN-20260510-00434,CUST3444,Health,605.67,2,paypal,West,processing,2026-05-10
TXN-20260510-00435,CUST8931,Books,1554.71,9,bank_transfer,South,processing,2026-05-10
TXN-20260510-00436,CUST4070,Automotive,1842.66,4,crypto,South,pending,2026-05-10
TXN-20260510-00437,CUST9086,Electronics,1491.47,5,debit_card,West,refunded,2026-05-10
TXN-20260510-00438,CUST9521,Clothing,542.49,10,crypto,North,pending,2026-05-10
TXN-20260510-00439,CUST6639,Toys,370.75,4,debit_card,North,refunded,2026-05-10
TXN-20260510-00440,CUST3239,Books,2419.25,5,paypal,South,processing,2026-05-10
TXN-20260510-00441,CUST9514,Home & Garden,2165.77,6,crypto,South,processing,2026-05-10
TXN-20260510-00442,CUST8178,Home & Garden,237.33,1,debit_card,North,processing,2026-05-10
TXN-20260510-00443,CUST1867,Books,1370.98,9,paypal,East,refunded,2026-05-10
TXN-20260510-00444,CUST8297,Clothing,882.03,4,credit_card,South,refunded,2026-05-10
TXN-20260510-00445,CUST5331,Beauty,1447.57,10,bank_transfer,South,refunded,2026-05-10
TXN-20260510-00446,CUST6081,Health,2127.97,6,paypal,Central,refunded,2026-05-10
TXN-20260510-00447,CUST8996,Sports,1565.34,10,bank_transfer,East,refunded,2026-05-10
TXN-20260510-00448,CUST5341,Clothing,652.93,4,bank_transfer,North,processing,2026-05-10
TXN-20260510-00449,CUST6837,Beauty,1110.89,7,paypal,East,pending,2026-05-10
TXN-20260510-00450,CUST8880,Electronics,1448.3,4,bank_transfer,North,processing,2026-05-10
TXN-20260510-00451,CUST6647,Electronics,1307.88,10,debit_card,East,completed,2026-05-10
TXN-20260510-00452,CUST5295,Toys,358.43,8,debit_card,North,completed,2026-05-10
TXN-20260510-00453,CUST8867,Clothing,285.0,6,bank_transfer,Central,processing,2026-05-10
TXN-20260510-00454,CUST7717,Home & Garden,1099.68,4,bank_transfer,Central,processing,2026-05-10
TXN-20260510-00455,CUST2923,Toys,1752.46,2,bank_transfer,East,processing,2026-05-10
TXN-20260510-00456,CUST7635,Groceries,1145.72,7,paypal,North,pending,2026-05-10
TXN-20260510-00457,CUST1102,Home & Garden,915.1,3,bank_transfer,South,completed,2026-05-10
TXN-20260510-00458,CUST8851,Home & Garden,2158.21,2,crypto,South,pending,2026-05-10
TXN-20260510-00459,CUST9284,Home & Garden,2317.68,5,debit_card,East,pending,2026-05-10
TXN-20260510-00460,CUST6625,Groceries,1849.71,1,debit_card,Central,refunded,2026-05-10
TXN-20260510-00461,CUST7874,Home & Garden,2024.23,1,crypto,North,pending,2026-05-10
TXN-20260510-00462,CUST7401,Toys,1326.24,2,credit_card,South,pending,2026-05-10
TXN-20260510-00463,CUST9799,Groceries,565.03,5,credit_card,Central,refunded,2026-05-10
TXN-20260510-00464,CUST6973,Books,640.27,7,bank_transfer,South,refunded,2026-05-10
TXN-20260510-00465,CUST4990,Sports,154.72,5,paypal,North,refunded,2026-05-10
TXN-20260510-00466,CUST9317,Sports,2268.69,8,bank_transfer,East,refunded,2026-05-10
TXN-20260510-00467,CUST5669,Sports,2204.07,6,credit_card,Central,pending,2026-05-10
TXN-20260510-00468,CUST8583,Automotive,1241.2,3,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00469,CUST9990,Books,1756.7,3,credit_card,Central,completed,2026-05-10
TXN-20260510-00470,CUST4614,Beauty,1559.65,7,paypal,East,pending,2026-05-10
TXN-20260510-00471,CUST2107,Automotive,1447.53,10,bank_transfer,South,refunded,2026-05-10
TXN-20260510-00472,CUST1327,Groceries,1343.87,7,bank_transfer,South,pending,2026-05-10
TXN-20260510-00473,CUST3807,Books,691.23,5,debit_card,North,pending,2026-05-10
TXN-20260510-00474,CUST9458,Automotive,645.26,6,paypal,Central,pending,2026-05-10
TXN-20260510-00475,CUST7216,Electronics,70.16,2,bank_transfer,East,completed,2026-05-10
TXN-20260510-00476,CUST6243,Sports,2371.15,5,debit_card,South,processing,2026-05-10
TXN-20260510-00477,CUST3770,Automotive,262.5,7,paypal,East,processing,2026-05-10
TXN-20260510-00478,CUST9175,Clothing,484.77,6,bank_transfer,Central,completed,2026-05-10
TXN-20260510-00479,CUST1228,Beauty,1845.08,2,paypal,West,completed,2026-05-10
TXN-20260510-00480,CUST4995,Sports,477.25,2,bank_transfer,North,completed,2026-05-10
TXN-20260510-00481,CUST2248,Electronics,1264.47,2,debit_card,West,refunded,2026-05-10
TXN-20260510-00482,CUST6758,Clothing,908.37,5,paypal,Central,pending,2026-05-10
TXN-20260510-00483,CUST6607,Toys,1939.35,1,credit_card,South,pending,2026-05-10
TXN-20260510-00484,CUST3074,Clothing,916.29,6,crypto,Central,processing,2026-05-10
TXN-20260510-00485,CUST9853,Sports,2162.52,8,paypal,South,processing,2026-05-10
TXN-20260510-00486,CUST1726,Toys,2377.36,5,debit_card,North,refunded,2026-05-10
TXN-20260510-00487,CUST8719,Electronics,1581.3,3,paypal,East,processing,2026-05-10
TXN-20260510-00488,CUST2742,Health,25.22,9,crypto,East,refunded,2026-05-10
TXN-20260510-00489,CUST9012,Electronics,181.37,10,bank_transfer,West,refunded,2026-05-10
TXN-20260510-00490,CUST8839,Sports,2382.49,7,credit_card,South,processing,2026-05-10
TXN-20260510-00491,CUST3139,Beauty,1887.05,2,credit_card,Central,pending,2026-05-10
TXN-20260510-00492,CUST5034,Toys,1871.0,8,debit_card,North,completed,2026-05-10
TXN-20260510-00493,CUST6930,Home & Garden,1623.6,1,credit_card,South,pending,2026-05-10
TXN-20260510-00494,CUST5762,Toys,1814.13,6,paypal,Central,refunded,2026-05-10
TXN-20260510-00495,CUST8526,Groceries,1339.34,2,bank_transfer,East,pending,2026-05-10
TXN-20260510-00496,CUST3538,Beauty,49.65,7,paypal,North,processing,2026-05-10
TXN-20260510-00497,CUST7049,Sports,990.45,5,bank_transfer,South,pending,2026-05-10
TXN-20260510-00498,CUST1253,Electronics,321.0,8,crypto,South,processing,2026-05-10
TXN-20260510-00499,CUST2368,Groceries,537.54,1,debit_card,South,refunded,2026-05-10
TXN-20260510-00500,CUST3457,Sports,2365.7,8,debit_card,East,pending,2026-05-10
TXN-20260510-00501,CUST8377,Clothing,1480.18,9,paypal,East,pending,2026-05-10
TXN-20260510-00502,CUST4919,Home & Garden,867.9,2,debit_card,Central,refunded,2026-05-10
TXN-20260510-00503,CUST5110,Home & Garden,978.72,3,bank_transfer,East,processing,2026-05-10
TXN-20260510-00504,CUST8679,Groceries,1548.93,8,debit_card,North,processing,2026-05-10
TXN-20260510-00505,CUST3288,Sports,702.7,3,bank_transfer,North,pending,2026-05-10
TXN-20260510-00506,CUST2807,Home & Garden,2130.54,2,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00507,CUST8915,Automotive,1107.9,3,credit_card,Central,pending,2026-05-10
TXN-20260510-00508,CUST5847,Groceries,2494.48,7,debit_card,Central,processing,2026-05-10
TXN-20260510-00509,CUST9113,Health,1633.18,5,paypal,East,refunded,2026-05-10
TXN-20260510-00510,CUST7766,Beauty,343.68,9,bank_transfer,South,refunded,2026-05-10
TXN-20260510-00511,CUST6643,Clothing,225.1,7,bank_transfer,West,completed,2026-05-10
TXN-20260510-00512,CUST7719,Sports,85.31,4,credit_card,West,refunded,2026-05-10
TXN-20260510-00513,CUST7888,Groceries,504.99,4,credit_card,East,completed,2026-05-10
TXN-20260510-00514,CUST4508,Automotive,802.5,2,paypal,North,pending,2026-05-10
TXN-20260510-00515,CUST5957,Books,847.67,8,paypal,Central,refunded,2026-05-10
TXN-20260510-00516,CUST2243,Toys,246.11,9,paypal,Central,refunded,2026-05-10
TXN-20260510-00517,CUST7160,Automotive,375.61,4,credit_card,West,processing,2026-05-10
TXN-20260510-00518,CUST9388,Home & Garden,760.34,9,bank_transfer,East,processing,2026-05-10
TXN-20260510-00519,CUST6557,Automotive,911.39,6,debit_card,South,processing,2026-05-10
TXN-20260510-00520,CUST4878,Sports,2387.12,8,bank_transfer,East,pending,2026-05-10
TXN-20260510-00521,CUST4972,Beauty,1447.64,5,bank_transfer,East,pending,2026-05-10
TXN-20260510-00522,CUST1093,Clothing,936.31,2,paypal,North,pending,2026-05-10
TXN-20260510-00523,CUST8397,Clothing,1279.23,4,credit_card,North,pending,2026-05-10
TXN-20260510-00524,CUST4745,Toys,186.45,7,credit_card,East,processing,2026-05-10
TXN-20260510-00525,CUST9724,Books,1889.18,2,debit_card,South,processing,2026-05-10
TXN-20260510-00526,CUST7048,Electronics,434.32,5,debit_card,East,processing,2026-05-10
TXN-20260510-00527,CUST8154,Automotive,2422.6,10,credit_card,West,processing,2026-05-10
TXN-20260510-00528,CUST3784,Automotive,1692.09,8,debit_card,East,pending,2026-05-10
TXN-20260510-00529,CUST5476,Beauty,2196.95,5,paypal,South,processing,2026-05-10
TXN-20260510-00530,CUST7418,Groceries,226.96,5,crypto,North,refunded,2026-05-10
TXN-20260510-00531,CUST5398,Sports,869.7,4,crypto,Central,pending,2026-05-10
TXN-20260510-00532,CUST4318,Books,2232.68,2,bank_transfer,East,pending,2026-05-10
TXN-20260510-00533,CUST5836,Electronics,415.14,4,bank_transfer,South,refunded,2026-05-10
TXN-20260510-00534,CUST4253,Groceries,711.81,5,crypto,Central,pending,2026-05-10
TXN-20260510-00535,CUST6975,Home & Garden,1649.78,10,debit_card,East,refunded,2026-05-10
TXN-20260510-00536,CUST8475,Toys,1365.13,2,paypal,North,processing,2026-05-10
TXN-20260510-00537,CUST7209,Sports,2382.51,6,debit_card,North,processing,2026-05-10
TXN-20260510-00538,CUST2728,Books,613.56,6,paypal,East,pending,2026-05-10
TXN-20260510-00539,CUST9042,Groceries,928.59,9,crypto,South,processing,2026-05-10
TXN-20260510-00540,CUST3365,Electronics,2396.25,4,crypto,East,pending,2026-05-10
TXN-20260510-00541,CUST4311,Beauty,13.39,3,debit_card,East,completed,2026-05-10
TXN-20260510-00542,CUST8086,Home & Garden,1961.56,7,credit_card,West,processing,2026-05-10
TXN-20260510-00543,CUST7185,Electronics,1729.28,5,bank_transfer,North,refunded,2026-05-10
TXN-20260510-00544,CUST4217,Groceries,484.7,6,crypto,West,completed,2026-05-10
TXN-20260510-00545,CUST7074,Sports,349.77,9,paypal,South,pending,2026-05-10
TXN-20260510-00546,CUST3851,Clothing,1786.94,2,paypal,East,pending,2026-05-10
TXN-20260510-00547,CUST9809,Books,818.32,2,paypal,East,pending,2026-05-10
TXN-20260510-00548,CUST1303,Clothing,320.02,7,debit_card,East,completed,2026-05-10
TXN-20260510-00549,CUST6981,Books,839.13,6,paypal,East,completed,2026-05-10
TXN-20260510-00550,CUST4094,Groceries,1808.0,7,paypal,North,completed,2026-05-10
TXN-20260510-00551,CUST4450,Sports,326.02,8,credit_card,South,pending,2026-05-10
TXN-20260510-00552,CUST9286,Books,2333.75,9,paypal,South,refunded,2026-05-10
TXN-20260510-00553,CUST2067,Groceries,2465.04,9,crypto,Central,processing,2026-05-10
TXN-20260510-00554,CUST5721,Health,1447.09,8,debit_card,East,refunded,2026-05-10
TXN-20260510-00555,CUST9660,Home & Garden,1795.1,7,credit_card,West,refunded,2026-05-10
TXN-20260510-00556,CUST7442,Automotive,2330.37,9,credit_card,North,refunded,2026-05-10
TXN-20260510-00557,CUST3589,Automotive,726.27,5,credit_card,South,refunded,2026-05-10
TXN-20260510-00558,CUST1555,Sports,925.16,8,debit_card,Central,refunded,2026-05-10
TXN-20260510-00559,CUST9865,Groceries,617.34,5,crypto,North,pending,2026-05-10
TXN-20260510-00560,CUST3925,Health,1696.9,7,bank_transfer,Central,processing,2026-05-10
TXN-20260510-00561,CUST3779,Beauty,2438.21,10,debit_card,South,refunded,2026-05-10
TXN-20260510-00562,CUST5889,Beauty,478.24,1,debit_card,East,processing,2026-05-10
TXN-20260510-00563,CUST9340,Home & Garden,1944.03,5,credit_card,West,processing,2026-05-10
TXN-20260510-00564,CUST1905,Beauty,1462.04,6,crypto,South,completed,2026-05-10
TXN-20260510-00565,CUST8287,Automotive,1383.05,4,bank_transfer,Central,completed,2026-05-10
TXN-20260510-00566,CUST6282,Toys,2413.54,9,bank_transfer,South,pending,2026-05-10
TXN-20260510-00567,CUST2230,Groceries,1998.42,5,credit_card,East,processing,2026-05-10
TXN-20260510-00568,CUST3874,Clothing,325.3,2,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00569,CUST1410,Clothing,1875.99,8,debit_card,East,refunded,2026-05-10
TXN-20260510-00570,CUST3109,Groceries,1425.87,6,crypto,West,refunded,2026-05-10
TXN-20260510-00571,CUST9682,Toys,2493.26,5,credit_card,East,completed,2026-05-10
TXN-20260510-00572,CUST6750,Beauty,2015.59,5,crypto,South,refunded,2026-05-10
TXN-20260510-00573,CUST9882,Sports,634.17,6,credit_card,West,refunded,2026-05-10
TXN-20260510-00574,CUST1346,Books,922.29,7,credit_card,Central,pending,2026-05-10
TXN-20260510-00575,CUST1499,Books,2333.03,5,paypal,South,completed,2026-05-10
TXN-20260510-00576,CUST8634,Home & Garden,1128.32,6,bank_transfer,Central,processing,2026-05-10
TXN-20260510-00577,CUST5759,Beauty,1352.36,5,credit_card,East,pending,2026-05-10
TXN-20260510-00578,CUST7586,Beauty,2104.02,3,debit_card,South,refunded,2026-05-10
TXN-20260510-00579,CUST7211,Toys,2407.78,4,bank_transfer,North,processing,2026-05-10
TXN-20260510-00580,CUST6647,Health,1209.48,10,credit_card,South,refunded,2026-05-10
TXN-20260510-00581,CUST4463,Home & Garden,889.6,9,bank_transfer,Central,pending,2026-05-10
TXN-20260510-00582,CUST1882,Automotive,2056.75,6,paypal,North,pending,2026-05-10
TXN-20260510-00583,CUST6408,Electronics,399.08,1,credit_card,East,processing,2026-05-10
TXN-20260510-00584,CUST7121,Books,515.48,8,debit_card,West,completed,2026-05-10
TXN-20260510-00585,CUST9602,Books,1739.38,2,credit_card,East,refunded,2026-05-10
TXN-20260510-00586,CUST7549,Books,2497.47,10,debit_card,South,completed,2026-05-10
TXN-20260510-00587,CUST3715,Clothing,788.56,8,bank_transfer,East,refunded,2026-05-10
TXN-20260510-00588,CUST3965,Groceries,2064.66,2,crypto,Central,pending,2026-05-10
TXN-20260510-00589,CUST6554,Automotive,1808.75,10,paypal,North,refunded,2026-05-10
TXN-20260510-00590,CUST4348,Beauty,1773.66,1,debit_card,West,processing,2026-05-10
TXN-20260510-00591,CUST3945,Electronics,267.24,4,crypto,South,refunded,2026-05-10
TXN-20260510-00592,CUST4588,Home & Garden,1681.11,3,debit_card,West,refunded,2026-05-10
TXN-20260510-00593,CUST2456,Electronics,1478.33,8,debit_card,East,pending,2026-05-10
TXN-20260510-00594,CUST4403,Health,291.05,2,paypal,West,refunded,2026-05-10
TXN-20260510-00595,CUST2701,Clothing,1084.65,7,bank_transfer,North,pending,2026-05-10
TXN-20260510-00596,CUST5308,Clothing,2456.75,1,paypal,East,pending,2026-05-10
TXN-20260510-00597,CUST3340,Groceries,2263.58,5,credit_card,Central,refunded,2026-05-10
TXN-20260510-00598,CUST9812,Clothing,1509.86,9,credit_card,East,pending,2026-05-10
TXN-20260510-00599,CUST6282,Sports,859.25,1,debit_card,West,pending,2026-05-10
TXN-20260510-00600,CUST8956,Clothing,1557.58,8,crypto,South,refunded,2026-05-10
TXN-20260510-00601,CUST7748,Sports,692.63,4,bank_transfer,South,pending,2026-05-10
TXN-20260510-00602,CUST1334,Electronics,472.21,10,credit_card,East,completed,2026-05-10
TXN-20260510-00603,CUST1079,Home & Garden,134.48,9,paypal,South,completed,2026-05-10
TXN-20260510-00604,CUST4498,Books,148.52,3,bank_transfer,Central,completed,2026-05-10
TXN-20260510-00605,CUST9593,Beauty,2270.13,10,bank_transfer,East,processing,2026-05-10
TXN-20260510-00606,CUST6500,Groceries,1861.92,7,paypal,North,processing,2026-05-10
TXN-20260510-00607,CUST5292,Books,486.52,4,paypal,Central,pending,2026-05-10
TXN-20260510-00608,CUST3363,Sports,45.96,5,paypal,South,completed,2026-05-10
TXN-20260510-00609,CUST8781,Health,273.27,9,debit_card,Central,processing,2026-05-10
TXN-20260510-00610,CUST6641,Sports,2265.84,10,crypto,East,processing,2026-05-10
