transaction_id,customer_id,product_category,amount,quantity,payment_method,region,status,date
TXN-20260511-00710,CUST1472,Sports,1403.02,2,paypal,North,completed,2026-05-11
,CUST8180,Health,2106.88,7,paypal,North,pending,2026-05-11
TXN-20260511-00368,CUST1950,Health,2443.25,5,debit_card,South,processing,2026-05-11
TXN-20260511-00804,CUST5638,Automotive,1674.75,1,credit_card,Central,processing,2026-05-11
TXN-20260511-00210,CUST6188,Electronics,921.21,5,credit_card,West,pending,2026-05-11
TXN-20260511-00053,CUST7176,Sports,50.13,1,debit_card,North,processing,2026-05-11
TXN-20260511-00779,CUST7326,Home & Garden,2499.44,2,debit_card,West,completed,2026-05-11
TXN-20260511-00708,CUST3482,Sports,1459.72,1,credit_card,Central,processing,2026-05-11
TXN-20260511-00271,CUST1191,Clothing,753.04,8,debit_card,South,refunded,2026-05-11
TXN-20260511-00405,CUST3136,Groceries,1660.98,2,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00408,CUST2030,Clothing,970.71,1,credit_card,North,refunded,2026-05-11
TXN-20260511-00498,CUST6715,Toys,740.42,7,crypto,West,pending,2026-05-11
,CUST9472,Beauty,1482.45,5,bank_transfer,North,pending,2026-05-11
TXN-20260511-00071,CUST9597,Health,633.59,3,credit_card,South,refunded,2026-05-11
TXN-20260511-00214,CUST3511,Sports,485.14,4,crypto,South,refunded,2026-05-11
TXN-20260511-00799,CUST5642,Home & Garden,1927.61,6,bank_transfer,West,refunded,2026-05-11
TXN-20260511-00811,CUST7614,Home & Garden,578.31,5,crypto,Central,pending,2026-05-11
TXN-20260511-00063,CUST9993,Beauty,1624.28,1,bank_transfer,East,processing,2026-05-11
,CUST7995,Electronics,552.03,9,paypal,South,processing,2026-05-11
TXN-20260511-00934,CUST6562,Electronics,1185.8,1,credit_card,South,pending,2026-05-11
TXN-20260511-00883,CUST8363,Electronics,393.99,7,bank_transfer,East,processing,2026-05-11
TXN-20260511-00791,CUST3041,Clothing,,5,bank_transfer,West,refunded,2026-05-11
TXN-20260511-00002,CUST1481,Clothing,610.26,8,crypto,North,refunded,2026-05-11
TXN-20260511-00923,CUST7297,Electronics,1203.38,10,debit_card,North,processing,2026-05-11
TXN-20260511-00476,CUST2831,Electronics,758.13,6,crypto,Central,processing,2026-05-11
TXN-20260511-00387,CUST1679,Groceries,1539.45,7,paypal,East,pending,2026-05-11
TXN-20260511-00978,CUST2369,Sports,2072.08,2,paypal,South,processing,2026-05-11
TXN-20260511-00226,CUST1014,Health,927.67,6,paypal,East,refunded,2026-05-11
TXN-20260511-00475,CUST8166,Clothing,593.68,5,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00010,CUST4225,Books,1740.7,4,debit_card,East,completed,2026-05-11
TXN-20260511-00055,CUST6499,Beauty,1233.21,6,paypal,North,completed,2026-05-11
,CUST9586,Beauty,1767.41,10,paypal,Central,processing,2026-05-11
TXN-20260511-00802,CUST4464,Books,1469.66,4,credit_card,West,pending,2026-05-11
TXN-20260511-00018,CUST2938,Sports,2160.41,6,paypal,South,processing,2026-05-11
TXN-20260511-00754,CUST7556,Home & Garden,867.7,3,crypto,North,refunded,2026-05-11
,CUST3668,Books,2160.75,5,credit_card,West,processing,2026-05-11
TXN-20260511-00250,CUST5938,Toys,1508.06,9,paypal,West,completed,2026-05-11
TXN-20260511-00342,CUST5955,Sports,2476.67,8,bank_transfer,South,completed,2026-05-11
TXN-20260511-00526,CUST3297,Toys,857.78,5,paypal,Central,pending,2026-05-11
TXN-20260511-00449,CUST3852,Beauty,143.1,5,paypal,South,completed,2026-05-11
TXN-20260511-00546,CUST3457,Automotive,800.01,9,bank_transfer,West,completed,2026-05-11
TXN-20260511-00101,CUST5438,Automotive,289.09,9,paypal,Central,pending,2026-05-11
TXN-20260511-00970,CUST8443,Electronics,2122.53,5,crypto,South,completed,2026-05-11
TXN-20260511-00926,CUST4126,Toys,1556.86,5,crypto,West,processing,2026-05-11
TXN-20260511-00981,CUST3659,Electronics,,10,paypal,Central,completed,2026-05-11
TXN-20260511-00866,CUST2443,Sports,482.23,9,credit_card,West,refunded,2026-05-11
TXN-20260511-00869,CUST1822,Groceries,981.66,2,paypal,South,pending,2026-05-11
TXN-20260511-00135,CUST7449,Books,1016.84,5,bank_transfer,Central,completed,2026-05-11
TXN-20260511-00771,CUST5811,Sports,1852.61,10,debit_card,East,pending,2026-05-11
,CUST9973,Toys,356.4,7,credit_card,West,refunded,2026-05-11
TXN-20260511-00124,CUST3128,Books,196.54,1,debit_card,East,refunded,2026-05-11
TXN-20260511-00369,CUST4184,Sports,1541.2,4,debit_card,West,pending,2026-05-11
TXN-20260511-00161,CUST1085,Sports,2361.05,7,credit_card,East,refunded,2026-05-11
TXN-20260511-00180,CUST6228,Sports,2042.29,3,debit_card,Central,processing,2026-05-11
TXN-20260511-00921,CUST1057,Automotive,,9,debit_card,West,completed,2026-05-11
,CUST2251,Groceries,967.38,6,debit_card,East,refunded,2026-05-11
TXN-20260511-00031,CUST6950,Groceries,67.36,7,credit_card,West,completed,2026-05-11
TXN-20260511-00645,CUST9646,Clothing,1215.61,3,crypto,West,processing,2026-05-11
TXN-20260511-00453,CUST9427,Health,1566.72,5,crypto,West,completed,2026-05-11
TXN-20260511-00855,CUST8808,Clothing,,8,bank_transfer,West,pending,2026-05-11
,CUST3404,Health,1819.98,6,paypal,North,refunded,2026-05-11
TXN-20260511-00201,CUST1566,Automotive,2283.71,5,paypal,North,processing,2026-05-11
TXN-20260511-00002,CUST1455,Clothing,419.65,2,credit_card,East,pending,2026-05-11
TXN-20260511-00459,CUST1774,Automotive,1422.99,8,paypal,South,processing,2026-05-11
TXN-20260511-00744,CUST2699,Automotive,1411.72,7,crypto,North,completed,2026-05-11
TXN-20260511-00109,CUST8609,Health,,4,bank_transfer,North,processing,2026-05-11
TXN-20260511-00376,CUST2979,Groceries,186.17,2,paypal,South,processing,2026-05-11
TXN-20260511-00673,CUST5675,Clothing,1640.49,9,bank_transfer,East,completed,2026-05-11
TXN-20260511-00451,CUST4520,Sports,2131.23,7,debit_card,East,processing,2026-05-11
TXN-20260511-00455,CUST7317,Automotive,569.82,6,crypto,South,pending,2026-05-11
TXN-20260511-00010,CUST6451,Beauty,300.25,7,paypal,Central,processing,2026-05-11
TXN-20260511-00394,CUST4871,Groceries,651.0,6,crypto,East,completed,2026-05-11
TXN-20260511-00528,CUST8986,Books,2347.31,3,paypal,West,processing,2026-05-11
TXN-20260511-00446,CUST9168,Automotive,565.21,3,credit_card,West,processing,2026-05-11
,CUST9087,Home & Garden,210.01,6,debit_card,West,refunded,2026-05-11
TXN-20260511-00414,CUST7016,Toys,417.92,1,bank_transfer,West,pending,2026-05-11
TXN-20260511-00534,CUST5858,Electronics,610.81,3,paypal,East,pending,2026-05-11
TXN-20260511-00778,CUST9713,Automotive,1954.17,9,crypto,North,processing,2026-05-11
TXN-20260511-00865,CUST6237,Clothing,1617.24,5,bank_transfer,South,pending,2026-05-11
TXN-20260511-00841,CUST5159,Home & Garden,1999.13,8,crypto,South,refunded,2026-05-11
,CUST8766,Books,884.26,4,crypto,South,completed,2026-05-11
TXN-20260511-00086,CUST6425,Beauty,1910.45,10,paypal,South,refunded,2026-05-11
TXN-20260511-00247,CUST3086,Toys,1825.7,1,credit_card,Central,processing,2026-05-11
TXN-20260511-00266,CUST1105,Home & Garden,1084.87,1,bank_transfer,Central,completed,2026-05-11
TXN-20260511-00375,CUST5493,Toys,1654.91,1,crypto,South,refunded,2026-05-11
TXN-20260511-00356,CUST3252,Toys,2263.57,7,credit_card,South,completed,2026-05-11
TXN-20260511-00160,CUST6880,Electronics,,2,crypto,Central,processing,2026-05-11
TXN-20260511-00006,CUST2780,Electronics,2134.39,9,crypto,North,pending,2026-05-11
TXN-20260511-00766,CUST8370,Health,624.16,7,crypto,East,pending,2026-05-11
TXN-20260511-00607,CUST3251,Sports,357.34,9,debit_card,Central,processing,2026-05-11
TXN-20260511-00583,CUST4900,Toys,2333.71,5,credit_card,South,pending,2026-05-11
TXN-20260511-00980,CUST4512,Automotive,599.96,6,bank_transfer,East,processing,2026-05-11
TXN-20260511-00606,CUST9005,Beauty,1605.98,9,debit_card,North,completed,2026-05-11
TXN-20260511-00648,CUST3821,Clothing,793.19,6,paypal,South,pending,2026-05-11
TXN-20260511-00047,CUST1831,Sports,828.31,4,bank_transfer,Central,completed,2026-05-11
TXN-20260511-00982,CUST4919,Toys,157.4,2,crypto,South,processing,2026-05-11
TXN-20260511-00096,CUST4154,Beauty,2342.72,6,paypal,South,processing,2026-05-11
,CUST7621,Books,578.02,9,debit_card,East,completed,2026-05-11
TXN-20260511-00278,CUST6077,Health,2200.61,6,paypal,South,processing,2026-05-11
TXN-20260511-00694,CUST5211,Automotive,1040.11,10,credit_card,Central,completed,2026-05-11
TXN-20260511-00281,CUST4050,Electronics,629.87,7,crypto,Central,completed,2026-05-11
TXN-20260511-00108,CUST6864,Electronics,1049.98,10,credit_card,East,processing,2026-05-11
TXN-20260511-00551,CUST8128,Electronics,950.36,1,debit_card,North,pending,2026-05-11
TXN-20260511-00712,CUST6267,Electronics,2338.0,5,paypal,South,processing,2026-05-11
TXN-20260511-00379,CUST7355,Electronics,326.86,10,credit_card,East,pending,2026-05-11
TXN-20260511-00891,CUST1385,Books,1330.55,7,paypal,West,refunded,2026-05-11
TXN-20260511-00806,CUST6913,Clothing,,3,paypal,West,processing,2026-05-11
TXN-20260511-00578,CUST9385,Automotive,218.98,4,paypal,North,refunded,2026-05-11
TXN-20260511-00908,CUST3966,Health,2348.09,6,paypal,East,completed,2026-05-11
TXN-20260511-00994,CUST5739,Groceries,672.24,1,credit_card,North,pending,2026-05-11
TXN-20260511-00404,CUST7482,Beauty,,9,crypto,Central,processing,2026-05-11
TXN-20260511-00586,CUST5249,Beauty,1470.05,7,credit_card,West,pending,2026-05-11
TXN-20260511-00628,CUST8811,Health,1694.53,4,bank_transfer,East,completed,2026-05-11
TXN-20260511-00687,CUST2826,Electronics,1551.14,4,paypal,South,pending,2026-05-11
TXN-20260511-00241,CUST4958,Home & Garden,1627.88,3,credit_card,South,pending,2026-05-11
TXN-20260511-00330,CUST5828,Clothing,2311.94,2,bank_transfer,Central,processing,2026-05-11
TXN-20260511-00006,CUST2563,Books,1336.86,10,crypto,East,refunded,2026-05-11
TXN-20260511-00131,CUST7460,Groceries,705.86,7,debit_card,South,pending,2026-05-11
TXN-20260511-00341,CUST5218,Sports,631.16,10,debit_card,Central,refunded,2026-05-11
TXN-20260511-00186,CUST7569,Home & Garden,2300.45,7,debit_card,South,processing,2026-05-11
TXN-20260511-00117,CUST8434,Electronics,318.97,7,debit_card,West,processing,2026-05-11
TXN-20260511-00767,CUST3320,Clothing,1236.37,4,crypto,East,completed,2026-05-11
TXN-20260511-00001,CUST1443,Home & Garden,996.73,5,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00207,CUST1718,Books,431.52,4,paypal,West,completed,2026-05-11
TXN-20260511-00217,CUST1726,Sports,2040.29,4,bank_transfer,West,refunded,2026-05-11
TXN-20260511-00910,CUST3210,Books,,9,credit_card,South,pending,2026-05-11
TXN-20260511-00173,CUST7503,Home & Garden,109.23,1,credit_card,East,pending,2026-05-11
,CUST5452,Home & Garden,1920.69,1,crypto,East,pending,2026-05-11
TXN-20260511-00005,CUST9040,Toys,142.18,4,paypal,Central,processing,2026-05-11
TXN-20260511-00474,CUST6669,Toys,1639.51,6,debit_card,North,completed,2026-05-11
TXN-20260511-00715,CUST9292,Books,2480.15,3,paypal,Central,completed,2026-05-11
TXN-20260511-00739,CUST2492,Books,1411.8,5,credit_card,South,refunded,2026-05-11
TXN-20260511-00557,CUST4456,Health,616.57,8,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00985,CUST6183,Clothing,59.8,4,credit_card,North,refunded,2026-05-11
TXN-20260511-00986,CUST3420,Clothing,1578.13,9,crypto,North,completed,2026-05-11
TXN-20260511-00548,CUST9930,Toys,1146.24,9,bank_transfer,South,pending,2026-05-11
TXN-20260511-00763,CUST1277,Clothing,387.25,5,crypto,East,pending,2026-05-11
TXN-20260511-00816,CUST2097,Electronics,2251.55,9,debit_card,West,completed,2026-05-11
TXN-20260511-00151,CUST4081,Sports,2416.95,6,debit_card,South,processing,2026-05-11
TXN-20260511-00021,CUST6548,Home & Garden,77.35,10,bank_transfer,West,pending,2026-05-11
TXN-20260511-00545,CUST4167,Home & Garden,1762.19,8,crypto,Central,refunded,2026-05-11
TXN-20260511-00497,CUST2846,Beauty,2131.19,2,credit_card,East,refunded,2026-05-11
TXN-20260511-00916,CUST7332,Groceries,906.9,8,bank_transfer,South,completed,2026-05-11
TXN-20260511-00004,CUST6582,Sports,1020.01,1,debit_card,West,refunded,2026-05-11
TXN-20260511-00569,CUST7396,Home & Garden,522.98,1,credit_card,Central,processing,2026-05-11
TXN-20260511-00488,CUST3887,Beauty,1420.42,2,crypto,East,pending,2026-05-11
TXN-20260511-00246,CUST7462,Electronics,2268.68,3,credit_card,Central,refunded,2026-05-11
TXN-20260511-00588,CUST5642,Home & Garden,1549.73,5,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00417,CUST7228,Sports,1445.91,5,paypal,West,completed,2026-05-11
TXN-20260511-00456,CUST2526,Books,2269.79,10,crypto,South,pending,2026-05-11
TXN-20260511-00364,CUST6336,Beauty,86.92,8,crypto,East,processing,2026-05-11
TXN-20260511-00782,CUST8917,Sports,1253.62,3,crypto,North,pending,2026-05-11
TXN-20260511-00178,CUST5609,Home & Garden,1228.14,1,crypto,East,pending,2026-05-11
TXN-20260511-00874,CUST9628,Toys,431.04,6,crypto,South,processing,2026-05-11
TXN-20260511-00412,CUST9626,Electronics,1040.56,2,bank_transfer,South,completed,2026-05-11
TXN-20260511-00872,CUST3988,Toys,1059.72,9,paypal,North,pending,2026-05-11
TXN-20260511-00009,CUST3698,Electronics,1825.3,9,paypal,South,refunded,2026-05-11
TXN-20260511-00918,CUST6004,Books,54.45,9,paypal,Central,refunded,2026-05-11
,CUST2660,Books,1866.19,4,paypal,North,refunded,2026-05-11
TXN-20260511-00953,CUST7583,Health,2106.3,1,paypal,South,completed,2026-05-11
TXN-20260511-00584,CUST2774,Books,1505.5,2,crypto,East,pending,2026-05-11
TXN-20260511-00152,CUST9342,Groceries,,10,crypto,West,pending,2026-05-11
TXN-20260511-00444,CUST8160,Books,1903.74,8,credit_card,East,pending,2026-05-11
TXN-20260511-00398,CUST3775,Health,321.14,8,paypal,West,pending,2026-05-11
TXN-20260511-00058,CUST2871,Beauty,,5,credit_card,South,completed,2026-05-11
,CUST9792,Clothing,556.97,6,crypto,Central,processing,2026-05-11
TXN-20260511-00122,CUST1827,Groceries,,7,credit_card,South,pending,2026-05-11
TXN-20260511-00121,CUST6267,Sports,1263.06,7,crypto,East,pending,2026-05-11
TXN-20260511-00723,CUST1584,Electronics,2027.75,9,bank_transfer,West,completed,2026-05-11
TXN-20260511-00202,CUST7427,Clothing,1676.63,5,debit_card,Central,refunded,2026-05-11
TXN-20260511-00496,CUST8402,Home & Garden,2059.95,1,bank_transfer,South,pending,2026-05-11
TXN-20260511-00772,CUST7921,Home & Garden,505.86,3,debit_card,South,processing,2026-05-11
TXN-20260511-00765,CUST9824,Home & Garden,2060.05,3,credit_card,East,processing,2026-05-11
TXN-20260511-00044,CUST1699,Books,658.01,7,crypto,East,completed,2026-05-11
TXN-20260511-00003,CUST3018,Books,1442.86,1,crypto,East,refunded,2026-05-11
TXN-20260511-00899,CUST7858,Books,1378.35,2,debit_card,South,completed,2026-05-11
TXN-20260511-00460,CUST3245,Sports,1719.49,9,paypal,North,completed,2026-05-11
TXN-20260511-00009,CUST6049,Books,191.24,5,paypal,South,completed,2026-05-11
TXN-20260511-00450,CUST5521,Groceries,504.91,4,crypto,South,completed,2026-05-11
TXN-20260511-00001,CUST2883,Home & Garden,2377.68,9,credit_card,Central,completed,2026-05-11
TXN-20260511-00125,CUST3782,Toys,1187.39,6,crypto,Central,completed,2026-05-11
TXN-20260511-00896,CUST1018,Sports,613.5,6,paypal,North,pending,2026-05-11
TXN-20260511-00457,CUST7605,Clothing,2307.32,5,bank_transfer,North,pending,2026-05-11
TXN-20260511-00821,CUST7631,Clothing,863.71,5,bank_transfer,East,processing,2026-05-11
TXN-20260511-00275,CUST1107,Home & Garden,2133.3,1,crypto,Central,processing,2026-05-11
TXN-20260511-00613,CUST1442,Toys,1248.11,1,debit_card,South,refunded,2026-05-11
TXN-20260511-00540,CUST8663,Health,2407.98,7,crypto,North,refunded,2026-05-11
TXN-20260511-00598,CUST5007,Groceries,257.87,8,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00614,CUST3684,Books,851.55,10,credit_card,East,completed,2026-05-11
TXN-20260511-00233,CUST4290,Beauty,2451.46,1,crypto,East,pending,2026-05-11
TXN-20260511-00020,CUST1754,Beauty,2356.9,5,credit_card,East,refunded,2026-05-11
TXN-20260511-00193,CUST7283,Toys,1296.98,5,debit_card,South,completed,2026-05-11
TXN-20260511-00800,CUST3872,Electronics,1056.19,3,debit_card,East,refunded,2026-05-11
TXN-20260511-00074,CUST1831,Electronics,543.24,3,bank_transfer,West,pending,2026-05-11
TXN-20260511-00287,CUST4460,Beauty,1739.71,9,credit_card,East,completed,2026-05-11
TXN-20260511-00502,CUST9309,Beauty,1729.22,1,debit_card,Central,processing,2026-05-11
TXN-20260511-00857,CUST7180,Automotive,,1,paypal,East,pending,2026-05-11
TXN-20260511-00007,CUST3287,Groceries,1380.35,9,debit_card,North,completed,2026-05-11
TXN-20260511-00402,CUST3176,Home & Garden,590.93,10,credit_card,West,refunded,2026-05-11
TXN-20260511-00078,CUST1666,Health,1754.86,1,credit_card,South,processing,2026-05-11
TXN-20260511-00509,CUST7613,Electronics,270.61,2,paypal,North,processing,2026-05-11
TXN-20260511-00637,CUST8167,Home & Garden,646.54,5,bank_transfer,West,processing,2026-05-11
TXN-20260511-00903,CUST3646,Health,2260.05,9,paypal,Central,pending,2026-05-11
TXN-20260511-00713,CUST4315,Sports,1939.93,7,crypto,East,completed,2026-05-11
TXN-20260511-00901,CUST3695,Health,2332.46,10,credit_card,West,refunded,2026-05-11
TXN-20260511-00818,CUST5192,Groceries,34.24,6,paypal,West,processing,2026-05-11
TXN-20260511-00148,CUST1232,Beauty,1819.06,4,credit_card,East,refunded,2026-05-11
TXN-20260511-00490,CUST2158,Sports,899.99,3,credit_card,South,processing,2026-05-11
TXN-20260511-00372,CUST9008,Home & Garden,1519.73,10,debit_card,South,refunded,2026-05-11
TXN-20260511-00658,CUST1920,Health,2370.55,2,paypal,North,processing,2026-05-11
TXN-20260511-00316,CUST1742,Toys,568.8,2,bank_transfer,South,processing,2026-05-11
TXN-20260511-00035,CUST6947,Books,1836.02,3,debit_card,Central,refunded,2026-05-11
TXN-20260511-00587,CUST7429,Toys,2340.79,7,bank_transfer,West,pending,2026-05-11
,CUST4458,Health,1532.38,10,debit_card,West,processing,2026-05-11
,CUST9472,Home & Garden,1150.0,2,paypal,North,pending,2026-05-11
,CUST3708,Health,990.77,8,debit_card,East,pending,2026-05-11
TXN-20260511-00182,CUST4702,Automotive,2413.86,6,crypto,East,completed,2026-05-11
TXN-20260511-00062,CUST3472,Automotive,1607.1,7,credit_card,North,refunded,2026-05-11
TXN-20260511-00004,CUST6384,Sports,2446.77,10,bank_transfer,West,pending,2026-05-11
TXN-20260511-00338,CUST7181,Toys,1543.7,6,credit_card,West,pending,2026-05-11
TXN-20260511-00159,CUST4871,Books,2253.52,10,crypto,Central,refunded,2026-05-11
TXN-20260511-00845,CUST3027,Automotive,600.23,7,debit_card,West,processing,2026-05-11
TXN-20260511-00753,CUST6014,Beauty,1691.43,5,bank_transfer,East,pending,2026-05-11
TXN-20260511-00671,CUST9524,Sports,2280.03,5,crypto,Central,completed,2026-05-11
TXN-20260511-00809,CUST7486,Toys,878.05,7,debit_card,North,refunded,2026-05-11
TXN-20260511-00205,CUST9402,Home & Garden,84.25,3,credit_card,West,pending,2026-05-11
TXN-20260511-00738,CUST2038,Clothing,2079.19,5,credit_card,West,pending,2026-05-11
TXN-20260511-00192,CUST8446,Automotive,477.87,4,crypto,West,completed,2026-05-11
TXN-20260511-00315,CUST5048,Sports,1179.4,7,bank_transfer,North,pending,2026-05-11
TXN-20260511-00253,CUST7316,Groceries,1440.87,5,credit_card,South,processing,2026-05-11
TXN-20260511-00306,CUST4452,Home & Garden,1953.14,3,paypal,Central,processing,2026-05-11
TXN-20260511-00015,CUST1053,Groceries,283.43,8,crypto,West,completed,2026-05-11
TXN-20260511-00445,CUST5294,Groceries,2476.23,10,crypto,North,processing,2026-05-11
TXN-20260511-00361,CUST8963,Electronics,1655.41,6,crypto,West,completed,2026-05-11
TXN-20260511-00263,CUST6474,Groceries,132.97,7,debit_card,East,processing,2026-05-11
TXN-20260511-00206,CUST1081,Sports,2063.98,1,bank_transfer,South,completed,2026-05-11
TXN-20260511-00745,CUST8599,Sports,1200.9,8,bank_transfer,South,processing,2026-05-11
,CUST8819,Home & Garden,21.59,7,debit_card,South,completed,2026-05-11
TXN-20260511-00409,CUST9054,Home & Garden,147.94,10,paypal,Central,completed,2026-05-11
TXN-20260511-00299,CUST5328,Books,821.49,10,crypto,South,processing,2026-05-11
TXN-20260511-00068,CUST3150,Beauty,2202.61,2,bank_transfer,East,completed,2026-05-11
TXN-20260511-00906,CUST5255,Sports,213.11,5,debit_card,Central,completed,2026-05-11
TXN-20260511-00284,CUST3790,Groceries,1155.1,6,crypto,Central,refunded,2026-05-11
,CUST4756,Health,1467.35,6,debit_card,South,completed,2026-05-11
TXN-20260511-00787,CUST9846,Groceries,1255.1,3,paypal,West,processing,2026-05-11
TXN-20260511-00807,CUST4030,Automotive,1168.29,3,paypal,East,pending,2026-05-11
TXN-20260511-00992,CUST5908,Clothing,1154.28,5,debit_card,North,processing,2026-05-11
TXN-20260511-00007,CUST8387,Beauty,2067.02,7,crypto,North,completed,2026-05-11
TXN-20260511-00103,CUST6648,Electronics,2405.95,3,credit_card,West,refunded,2026-05-11
TXN-20260511-00466,CUST9034,Health,2197.28,9,credit_card,Central,completed,2026-05-11
TXN-20260511-00675,CUST8892,Toys,320.02,3,paypal,East,refunded,2026-05-11
TXN-20260511-00912,CUST2009,Electronics,1694.23,9,paypal,South,processing,2026-05-11
TXN-20260511-00195,CUST7626,Automotive,,3,credit_card,South,refunded,2026-05-11
,CUST5865,Home & Garden,1041.78,2,credit_card,North,completed,2026-05-11
TXN-20260511-00522,CUST5596,Clothing,1370.12,7,bank_transfer,East,processing,2026-05-11
TXN-20260511-00145,CUST7281,Clothing,842.96,2,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00790,CUST5607,Toys,111.39,3,crypto,West,completed,2026-05-11
TXN-20260511-00805,CUST3814,Beauty,823.79,1,debit_card,South,processing,2026-05-11
TXN-20260511-00848,CUST3317,Toys,2369.23,6,bank_transfer,East,completed,2026-05-11
TXN-20260511-00028,CUST7130,Electronics,2233.77,10,paypal,East,refunded,2026-05-11
TXN-20260511-00326,CUST4672,Clothing,1306.83,1,bank_transfer,North,completed,2026-05-11
TXN-20260511-00617,CUST4629,Clothing,1568.51,8,crypto,West,processing,2026-05-11
TXN-20260511-00328,CUST4319,Clothing,2296.06,5,bank_transfer,Central,completed,2026-05-11
,CUST2363,Automotive,855.3,10,credit_card,Central,processing,2026-05-11
TXN-20260511-00023,CUST7029,Automotive,149.97,9,credit_card,West,pending,2026-05-11
TXN-20260511-00003,CUST7900,Clothing,503.59,1,credit_card,North,pending,2026-05-11
TXN-20260511-00529,CUST5265,Beauty,718.76,7,paypal,East,pending,2026-05-11
TXN-20260511-00506,CUST4317,Beauty,1083.4,4,crypto,South,pending,2026-05-11
,CUST1755,Automotive,1065.16,8,crypto,Central,completed,2026-05-11
TXN-20260511-00005,CUST1236,Electronics,1955.18,6,paypal,Central,completed,2026-05-11
TXN-20260511-00817,CUST2875,Sports,1305.75,10,debit_card,Central,completed,2026-05-11
TXN-20260511-00892,CUST2578,Home & Garden,436.11,2,credit_card,East,processing,2026-05-11
TXN-20260511-00235,CUST5708,Sports,89.49,1,paypal,South,completed,2026-05-11
TXN-20260511-00876,CUST2980,Clothing,310.36,6,bank_transfer,South,refunded,2026-05-11
,CUST4740,Clothing,74.33,10,paypal,North,processing,2026-05-11
,CUST6237,Automotive,727.2,5,debit_card,West,refunded,2026-05-11
TXN-20260511-00231,CUST3272,Toys,683.59,9,credit_card,West,completed,2026-05-11
TXN-20260511-00949,CUST5558,Home & Garden,323.13,7,debit_card,West,completed,2026-05-11
TXN-20260511-00227,CUST5691,Books,1107.47,3,debit_card,North,refunded,2026-05-11
TXN-20260511-00616,CUST3697,Automotive,1392.83,4,paypal,South,processing,2026-05-11
TXN-20260511-00277,CUST8788,Groceries,1901.7,8,crypto,North,processing,2026-05-11
TXN-20260511-00823,CUST4812,Groceries,1351.36,4,crypto,Central,processing,2026-05-11
TXN-20260511-00909,CUST2489,Groceries,317.45,6,crypto,North,refunded,2026-05-11
TXN-20260511-00631,CUST6232,Clothing,1452.35,5,credit_card,East,processing,2026-05-11
TXN-20260511-00426,CUST9709,Home & Garden,,10,credit_card,Central,completed,2026-05-11
TXN-20260511-00066,CUST4222,Health,1038.87,4,bank_transfer,West,processing,2026-05-11
TXN-20260511-00919,CUST8661,Sports,1634.57,5,credit_card,Central,refunded,2026-05-11
TXN-20260511-00002,CUST8627,Home & Garden,1465.25,5,bank_transfer,West,completed,2026-05-11
TXN-20260511-00005,CUST5324,Sports,1828.68,9,bank_transfer,Central,completed,2026-05-11
TXN-20260511-00005,CUST7043,Clothing,514.13,8,debit_card,Central,completed,2026-05-11
TXN-20260511-00022,CUST2688,Sports,1553.22,4,crypto,South,pending,2026-05-11
TXN-20260511-00976,CUST7147,Home & Garden,1097.22,7,crypto,West,completed,2026-05-11
TXN-20260511-00798,CUST8129,Clothing,1034.83,10,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00403,CUST7226,Beauty,2004.56,5,paypal,East,refunded,2026-05-11
TXN-20260511-00959,CUST3194,Clothing,2276.47,1,debit_card,North,refunded,2026-05-11
,CUST5446,Electronics,982.34,7,crypto,West,pending,2026-05-11
TXN-20260511-00003,CUST7908,Toys,141.84,4,crypto,North,completed,2026-05-11
TXN-20260511-00989,CUST8388,Electronics,2352.26,7,crypto,Central,processing,2026-05-11
TXN-20260511-00827,CUST8880,Health,1994.59,5,crypto,Central,processing,2026-05-11
TXN-20260511-00325,CUST7488,Groceries,811.55,4,paypal,Central,completed,2026-05-11
TXN-20260511-00851,CUST9656,Home & Garden,312.02,8,paypal,North,pending,2026-05-11
TXN-20260511-00599,CUST5302,Books,277.16,3,debit_card,Central,refunded,2026-05-11
TXN-20260511-00520,CUST4398,Books,549.58,9,paypal,East,processing,2026-05-11
TXN-20260511-00535,CUST8131,Sports,100.46,7,debit_card,East,completed,2026-05-11
TXN-20260511-00401,CUST1350,Automotive,2421.91,6,debit_card,Central,refunded,2026-05-11
TXN-20260511-00100,CUST1925,Home & Garden,461.3,9,bank_transfer,North,pending,2026-05-11
TXN-20260511-00492,CUST5304,Books,106.31,6,crypto,North,pending,2026-05-11
TXN-20260511-00742,CUST7461,Sports,478.0,4,credit_card,West,pending,2026-05-11
TXN-20260511-00605,CUST1262,Health,1151.57,7,bank_transfer,South,processing,2026-05-11
TXN-20260511-00010,CUST9929,Beauty,1550.27,10,crypto,North,processing,2026-05-11
TXN-20260511-00996,CUST9475,Health,362.75,1,crypto,East,processing,2026-05-11
TXN-20260511-00014,CUST7831,Automotive,78.7,2,credit_card,East,pending,2026-05-11
TXN-20260511-00436,CUST4489,Toys,217.92,8,paypal,South,processing,2026-05-11
