telemetry_id,device_id,timestamp,temperature,humidity,pressure,status,date
TEL-20240802-00385,DEV-0032,2024-08-02T07:40:08Z,20.29,71.65,1038.12,WARN,2024-08-02
TEL-20240802-00060,DEV-0032,2024-08-02T23:12:15Z,74.63,81.09,994.47,OK,2024-08-02
TEL-20240802-00100,DEV-0005,2024-08-02T17:30:11Z,32.8,78.91,1037.21,OK,2024-08-02
TEL-20240802-00105,DEV-0008,2024-08-02T07:40:27Z,42.99,31.72,999.33,OK,2024-08-02
TEL-20240802-00254,DEV-0032,2024-08-02T05:51:33Z,84.38,44.0,985.91,OK,2024-08-02
TEL-20240802-00171,DEV-0050,2024-08-02T01:38:47Z,81.47,70.41,1007.59,ERROR,2024-08-02
TEL-20240802-00500,DEV-0022,2024-08-02T04:07:54Z,33.55,87.87,1033.85,OK,2024-08-02
TEL-20240802-00205,DEV-0011,2024-08-02T18:38:24Z,32.43,28.18,1034.76,OK,2024-08-02
TEL-20240802-00046,DEV-0039,2024-08-02T01:46:24Z,89.66,48.05,1025.93,OK,2024-08-02
TEL-20240802-00167,DEV-0045,2024-08-02T15:08:32Z,83.15,52.81,1025.47,OK,2024-08-02
TEL-20240802-00077,DEV-0032,2024-08-02T23:28:56Z,24.04,62.96,1012.46,OK,2024-08-02
TEL-20240802-00430,DEV-0042,2024-08-02T04:00:25Z,33.41,41.39,1020.31,OK,2024-08-02
TEL-20240802-00231,DEV-0042,2024-08-02T21:03:05Z,34.76,29.72,1020.65,OK,2024-08-02
TEL-20240802-00236,DEV-0046,2024-08-02T17:52:22Z,26.45,39.75,982.18,WARN,2024-08-02
TEL-20240802-00318,DEV-0033,2024-08-02T21:23:56Z,21.97,46.81,1012.57,OK,2024-08-02
TEL-20240802-00191,DEV-0025,2024-08-02T02:48:27Z,82.93,24.54,1012.96,OK,2024-08-02
TEL-20240802-00068,DEV-0031,2024-08-02T19:21:23Z,32.16,49.68,1009.34,OK,2024-08-02
TEL-20240802-00338,DEV-0043,2024-08-02T04:51:36Z,74.1,84.56,1003.71,OK,2024-08-02
TEL-20240802-00357,DEV-0019,2024-08-02T16:40:59Z,23.92,33.57,1023.96,OK,2024-08-02
TEL-20240802-00173,DEV-0030,2024-08-02T01:56:15Z,57.94,47.69,1031.46,ERROR,2024-08-02
TEL-20240802-00232,DEV-0049,2024-08-02T04:42:09Z,52.88,40.41,1023.09,WARN,2024-08-02
TEL-20240802-00159,DEV-0034,2024-08-02T21:39:55Z,66.17,35.92,996.83,OK,2024-08-02
TEL-20240802-00247,DEV-0044,2024-08-02T20:34:51Z,62.63,62.91,1043.25,ERROR,2024-08-02
TEL-20240802-00321,DEV-0045,2024-08-02T06:48:47Z,76.59,42.43,1042.86,ERROR,2024-08-02
TEL-20240802-00023,DEV-0042,2024-08-02T08:13:09Z,32.39,45.36,1030.21,OK,2024-08-02
TEL-20240802-00035,DEV-0028,2024-08-02T07:51:30Z,78.8,46.69,1021.23,ERROR,2024-08-02
TEL-20240802-00179,DEV-0046,2024-08-02T23:07:05Z,26.79,51.46,1005.41,ERROR,2024-08-02
TEL-20240802-00063,DEV-0021,2024-08-02T15:57:56Z,87.07,80.81,1014.36,ERROR,2024-08-02
TEL-20240802-00002,DEV-0010,2024-08-02T05:11:14Z,65.5,37.69,988.02,ERROR,2024-08-02
TEL-20240802-00417,DEV-0050,2024-08-02T16:16:31Z,86.11,36.67,988.56,OK,2024-08-02
TEL-20240802-00094,DEV-0045,2024-08-02T21:17:18Z,67.93,57.24,998.82,OK,2024-08-02
TEL-20240802-00111,DEV-0036,2024-08-02T09:34:44Z,55.74,59.67,1018.05,OK,2024-08-02
TEL-20240802-00362,DEV-0045,2024-08-02T16:54:34Z,72.87,69.16,1036.18,WARN,2024-08-02
TEL-20240802-00291,DEV-0007,2024-08-02T20:39:24Z,77.88,21.09,1014.09,OK,2024-08-02
TEL-20240802-00382,DEV-0008,2024-08-02T07:53:27Z,73.84,39.5,1029.94,ERROR,2024-08-02
TEL-20240802-00216,DEV-0037,2024-08-02T07:10:04Z,41.98,82.46,1017.84,OK,2024-08-02
TEL-20240802-00073,DEV-0026,2024-08-02T03:44:10Z,22.62,76.97,1013.36,OK,2024-08-02
TEL-20240802-00319,DEV-0024,2024-08-02T11:11:41Z,61.03,24.69,1029.65,OK,2024-08-02
TEL-20240802-00400,DEV-0022,2024-08-02T15:32:51Z,76.9,43.77,1023.04,OK,2024-08-02
TEL-20240802-00316,DEV-0045,2024-08-02T10:33:02Z,40.84,72.7,1028.86,ERROR,2024-08-02
TEL-20240802-00151,DEV-0003,2024-08-02T08:10:03Z,39.87,75.24,1023.26,OK,2024-08-02
TEL-20240802-00493,DEV-0044,2024-08-02T05:11:52Z,84.18,55.24,1036.48,OK,2024-08-02
TEL-20240802-00192,DEV-0045,2024-08-02T08:21:33Z,49.86,34.69,994.63,OK,2024-08-02
TEL-20240802-00157,DEV-0016,2024-08-02T16:17:51Z,22.77,38.04,1007.1,OK,2024-08-02
TEL-20240802-00436,DEV-0004,2024-08-02T12:39:27Z,64.23,30.45,1047.06,OK,2024-08-02
TEL-20240802-00303,DEV-0015,2024-08-02T02:30:37Z,55.3,82.33,990.15,ERROR,2024-08-02
TEL-20240802-00079,DEV-0006,2024-08-02T05:21:14Z,42.14,65.71,1029.73,ERROR,2024-08-02
TEL-20240802-00268,DEV-0018,2024-08-02T13:44:57Z,69.4,73.91,998.01,OK,2024-08-02
TEL-20240802-00021,DEV-0017,2024-08-02T12:58:14Z,57.76,44.7,1040.74,WARN,2024-08-02
TEL-20240802-00149,DEV-0014,2024-08-02T23:34:13Z,33.69,56.63,998.11,WARN,2024-08-02
TEL-20240802-00293,DEV-0045,2024-08-02T04:13:09Z,67.27,56.62,1008.84,OK,2024-08-02
TEL-20240802-00426,DEV-0029,2024-08-02T20:20:56Z,80.54,65.11,1035.25,OK,2024-08-02
TEL-20240802-00062,DEV-0040,2024-08-02T00:48:54Z,59.69,22.96,1013.76,ERROR,2024-08-02
TEL-20240802-00391,DEV-0032,2024-08-02T13:08:19Z,73.11,54.12,987.66,WARN,2024-08-02
TEL-20240802-00147,DEV-0010,2024-08-02T23:54:05Z,26.65,23.82,1046.43,OK,2024-08-02
TEL-20240802-00311,DEV-0034,2024-08-02T12:30:51Z,79.45,77.49,1011.67,OK,2024-08-02
TEL-20240802-00452,DEV-0003,2024-08-02T15:16:10Z,72.36,50.55,1049.66,WARN,2024-08-02
TEL-20240802-00440,DEV-0047,2024-08-02T21:12:26Z,31.89,75.47,982.01,OK,2024-08-02
TEL-20240802-00081,DEV-0034,2024-08-02T14:26:10Z,32.16,21.62,1030.94,OK,2024-08-02
TEL-20240802-00017,DEV-0015,2024-08-02T02:16:23Z,36.02,66.8,1016.25,OK,2024-08-02
TEL-20240802-00243,DEV-0028,2024-08-02T19:00:36Z,56.36,71.16,1029.85,OK,2024-08-02
TEL-20240802-00367,DEV-0005,2024-08-02T00:49:30Z,76.31,22.98,987.55,ERROR,2024-08-02
TEL-20240802-00109,DEV-0021,2024-08-02T17:50:41Z,76.27,76.39,1010.71,OK,2024-08-02
TEL-20240802-00061,DEV-0016,2024-08-02T19:22:09Z,77.98,28.39,985.49,WARN,2024-08-02
TEL-20240802-00446,DEV-0043,2024-08-02T11:08:57Z,61.09,60.63,998.22,ERROR,2024-08-02
TEL-20240802-00263,DEV-0021,2024-08-02T17:00:43Z,18.65,24.76,1008.79,ERROR,2024-08-02
TEL-20240802-00465,DEV-0024,2024-08-02T16:12:31Z,52.3,47.17,998.79,ERROR,2024-08-02
TEL-20240802-00243,DEV-0028,2024-08-02T19:00:36Z,56.36,71.16,1029.85,OK,2024-08-02
TEL-20240802-00249,DEV-0023,2024-08-02T09:18:10Z,20.72,84.6,1032.46,ERROR,2024-08-02
TEL-20240802-00066,DEV-0045,2024-08-02T16:29:20Z,71.07,20.83,994.75,ERROR,2024-08-02
TEL-20240802-00392,DEV-0043,2024-08-02T17:43:34Z,62.06,53.31,1039.8,ERROR,2024-08-02
TEL-20240802-00074,DEV-0029,2024-08-02T23:21:16Z,45.79,59.22,1045.23,OK,2024-08-02
TEL-20240802-00084,DEV-0040,2024-08-02T04:05:41Z,89.73,47.29,996.05,OK,2024-08-02
TEL-20240802-00214,DEV-0043,2024-08-02T03:17:09Z,30.13,28.01,1047.08,ERROR,2024-08-02
TEL-20240802-00251,DEV-0048,2024-08-02T19:01:18Z,55.33,28.88,985.38,OK,2024-08-02
TEL-20240802-00226,DEV-0016,2024-08-02T19:15:35Z,30.24,53.77,984.62,OK,2024-08-02
TEL-20240802-00393,DEV-0004,2024-08-02T12:16:31Z,63.51,46.45,1027.35,OK,2024-08-02
TEL-20240802-00256,DEV-0047,2024-08-02T20:10:13Z,62.49,78.93,983.8,OK,2024-08-02
TEL-20240802-00300,DEV-0035,2024-08-02T05:10:50Z,20.24,56.04,984.96,OK,2024-08-02
TEL-20240802-00136,DEV-0050,2024-08-02T10:22:56Z,80.92,49.16,1040.75,OK,2024-08-02
TEL-20240802-00203,DEV-0037,2024-08-02T23:43:20Z,60.75,21.31,1020.42,OK,2024-08-02
TEL-20240802-00266,DEV-0046,2024-08-02T03:05:54Z,64.56,46.32,1033.47,ERROR,2024-08-02
TEL-20240802-00287,DEV-0008,2024-08-02T15:38:51Z,65.4,24.42,994.18,OK,2024-08-02
TEL-20240802-00302,DEV-0015,2024-08-02T03:20:14Z,25.55,71.64,1040.89,WARN,2024-08-02
TEL-20240802-00442,DEV-0001,2024-08-02T15:08:55Z,42.89,68.51,1028.08,WARN,2024-08-02
TEL-20240802-00270,DEV-0012,2024-08-02T14:04:31Z,93.42,34.05,1007.48,WARN,2024-08-02
TEL-20240802-00190,DEV-0030,2024-08-02T23:37:23Z,89.72,26.52,1000.95,OK,2024-08-02
TEL-20240802-00040,DEV-0037,2024-08-02T11:39:17Z,94.37,47.82,994.26,ERROR,2024-08-02
TEL-20240802-00441,DEV-0016,2024-08-02T19:28:58Z,37.12,60.8,1025.31,OK,2024-08-02
TEL-20240802-00137,DEV-0048,2024-08-02T20:54:38Z,89.51,64.37,1024.25,OK,2024-08-02
TEL-20240802-00244,DEV-0027,2024-08-02T17:36:23Z,20.58,22.65,1013.83,OK,2024-08-02
TEL-20240802-00067,DEV-0007,2024-08-02T10:23:39Z,84.36,33.1,998.4,OK,2024-08-02
TEL-20240802-00443,DEV-0046,2024-08-02T13:47:38Z,37.73,26.67,984.11,OK,2024-08-02
TEL-20240802-00479,DEV-0002,2024-08-02T06:30:41Z,29.18,36.92,1038.95,ERROR,2024-08-02
TEL-20240802-00466,DEV-0028,2024-08-02T02:48:27Z,80.45,62.97,1010.39,WARN,2024-08-02
TEL-20240802-00042,DEV-0023,2024-08-02T22:25:47Z,28.63,80.47,988.34,OK,2024-08-02
TEL-20240802-00211,DEV-0008,2024-08-02T00:19:59Z,21.39,79.37,1041.03,OK,2024-08-02
TEL-20240802-00218,DEV-0026,2024-08-02T05:45:38Z,86.63,64.06,1028.31,WARN,2024-08-02
TEL-20240802-00444,DEV-0016,2024-08-02T15:58:22Z,94.75,85.75,1047.7,ERROR,2024-08-02
TEL-20240802-00051,DEV-0006,2024-08-02T17:18:46Z,81.89,84.05,1004.37,OK,2024-08-02
TEL-20240802-00390,DEV-0029,2024-08-02T14:02:02Z,31.62,66.16,1034.56,OK,2024-08-02
TEL-20240802-00185,DEV-0016,2024-08-02T06:37:42Z,54.63,48.71,985.56,ERROR,2024-08-02
TEL-20240802-00099,DEV-0045,2024-08-02T01:21:05Z,82.95,86.62,983.92,WARN,2024-08-02
TEL-20240802-00299,DEV-0028,2024-08-02T08:21:39Z,80.0,73.09,983.03,OK,2024-08-02
TEL-20240802-00489,DEV-0009,2024-08-02T09:46:45Z,48.06,49.18,1045.88,OK,2024-08-02
TEL-20240802-00168,DEV-0025,2024-08-02T15:30:08Z,30.61,35.84,1008.6,OK,2024-08-02
TEL-20240802-00054,DEV-0017,2024-08-02T17:52:50Z,62.27,68.59,1047.62,ERROR,2024-08-02
TEL-20240802-00127,DEV-0021,2024-08-02T17:20:54Z,46.62,73.49,1010.14,OK,2024-08-02
TEL-20240802-00406,DEV-0030,2024-08-02T21:48:35Z,31.91,21.3,1029.23,OK,2024-08-02
TEL-20240802-00194,DEV-0046,2024-08-02T09:27:38Z,83.28,38.18,1020.26,ERROR,2024-08-02
TEL-20240802-00072,DEV-0035,2024-08-02T23:20:50Z,55.47,37.57,1040.1,OK,2024-08-02
TEL-20240802-00345,DEV-0047,2024-08-02T14:47:26Z,79.88,40.2,1036.4,WARN,2024-08-02
TEL-20240802-00377,DEV-0006,2024-08-02T10:31:07Z,47.63,51.99,1031.53,WARN,2024-08-02
TEL-20240802-00342,DEV-0044,2024-08-02T21:05:32Z,48.37,54.33,1022.22,ERROR,2024-08-02
TEL-20240802-00412,DEV-0030,2024-08-02T15:35:27Z,50.5,83.4,994.14,OK,2024-08-02
TEL-20240802-00154,DEV-0046,2024-08-02T03:57:20Z,55.32,61.8,986.16,OK,2024-08-02
TEL-20240802-00180,DEV-0046,2024-08-02T12:46:50Z,93.09,62.85,991.19,ERROR,2024-08-02
TEL-20240802-00120,DEV-0001,2024-08-02T06:41:31Z,89.49,78.25,1012.76,OK,2024-08-02
TEL-20240802-00305,DEV-0013,2024-08-02T10:08:02Z,71.3,24.18,989.56,WARN,2024-08-02
TEL-20240802-00274,DEV-0010,2024-08-02T22:21:57Z,48.13,20.26,1029.53,WARN,2024-08-02
TEL-20240802-00341,DEV-0034,2024-08-02T07:50:59Z,77.07,33.7,985.85,WARN,2024-08-02
TEL-20240802-00386,DEV-0044,2024-08-02T00:11:24Z,64.55,42.89,1001.19,ERROR,2024-08-02
TEL-20240802-00467,DEV-0006,2024-08-02T01:32:21Z,92.94,67.35,1025.33,OK,2024-08-02
TEL-20240802-00290,DEV-0011,2024-08-02T22:23:35Z,30.71,37.06,1020.74,OK,2024-08-02
TEL-20240802-00298,DEV-0032,2024-08-02T05:10:42Z,89.05,23.78,1005.49,OK,2024-08-02
TEL-20240802-00121,DEV-0024,2024-08-02T17:47:56Z,50.03,45.83,1029.59,ERROR,2024-08-02
TEL-20240802-00485,DEV-0015,2024-08-02T22:03:33Z,19.46,60.35,1018.73,OK,2024-08-02
TEL-20240802-00233,DEV-0013,2024-08-02T06:43:56Z,42.38,59.92,1043.92,OK,2024-08-02
TEL-20240802-00003,DEV-0004,2024-08-02T17:29:41Z,60.32,40.35,984.72,OK,2024-08-02
TEL-20240802-00294,DEV-0040,2024-08-02T22:02:38Z,31.86,54.99,1046.52,OK,2024-08-02
TEL-20240802-00153,DEV-0007,2024-08-02T00:18:55Z,86.02,47.06,1048.59,ERROR,2024-08-02
TEL-20240802-00230,DEV-0005,2024-08-02T19:06:43Z,80.68,73.99,1006.52,WARN,2024-08-02
TEL-20240802-00383,DEV-0038,2024-08-02T08:48:50Z,79.68,86.03,1004.93,ERROR,2024-08-02
TEL-20240802-00434,DEV-0026,2024-08-02T12:53:56Z,61.92,21.45,981.61,ERROR,2024-08-02
TEL-20240802-00025,DEV-0014,2024-08-02T18:10:41Z,82.17,21.57,983.02,ERROR,2024-08-02
TEL-20240802-00064,DEV-0018,2024-08-02T12:14:48Z,62.4,23.79,1035.95,WARN,2024-08-02
TEL-20240802-00182,DEV-0011,2024-08-02T04:11:49Z,72.83,49.37,1001.67,WARN,2024-08-02
TEL-20240802-00260,DEV-0007,2024-08-02T17:40:22Z,91.63,50.23,1044.26,OK,2024-08-02
TEL-20240802-00322,DEV-0044,2024-08-02T13:17:03Z,22.88,44.17,1014.04,ERROR,2024-08-02
TEL-20240802-00397,DEV-0020,2024-08-02T03:21:10Z,19.52,42.83,1012.26,WARN,2024-08-02
TEL-20240802-00191,DEV-0025,2024-08-02T02:48:27Z,82.93,24.54,1012.96,OK,2024-08-02
TEL-20240802-00031,DEV-0025,2024-08-02T04:06:01Z,33.58,80.17,1015.31,WARN,2024-08-02
TEL-20240802-00375,DEV-0025,2024-08-02T13:13:32Z,35.52,27.9,1048.92,OK,2024-08-02
TEL-20240802-00057,DEV-0021,2024-08-02T13:22:33Z,59.25,69.06,998.43,OK,2024-08-02
TEL-20240802-00259,DEV-0001,2024-08-02T09:59:51Z,52.56,67.49,1047.32,OK,2024-08-02
TEL-20240802-00217,DEV-0009,2024-08-02T00:30:57Z,70.01,27.41,983.77,WARN,2024-08-02
TEL-20240802-00418,DEV-0022,2024-08-02T18:47:24Z,80.05,72.08,1045.49,OK,2024-08-02
TEL-20240802-00459,DEV-0039,2024-08-02T21:00:21Z,92.67,65.93,1046.56,OK,2024-08-02
TEL-20240802-00124,DEV-0037,2024-08-02T20:11:35Z,75.69,49.06,987.39,ERROR,2024-08-02
TEL-20240802-00133,DEV-0016,2024-08-02T07:16:51Z,41.12,59.93,1019.83,OK,2024-08-02
TEL-20240802-00304,DEV-0030,2024-08-02T05:24:23Z,28.5,70.39,1024.24,OK,2024-08-02
TEL-20240802-00490,DEV-0031,2024-08-02T05:39:13Z,39.75,72.45,1026.69,OK,2024-08-02
TEL-20240802-00015,DEV-0044,2024-08-02T05:48:32Z,28.81,31.15,1019.65,ERROR,2024-08-02
TEL-20240802-00012,DEV-0036,2024-08-02T08:34:57Z,94.9,53.05,1034.26,OK,2024-08-02
TEL-20240802-00082,DEV-0048,2024-08-02T22:47:05Z,34.21,47.79,986.69,WARN,2024-08-02
TEL-20240802-00326,DEV-0018,2024-08-02T03:44:09Z,56.22,81.25,1016.45,OK,2024-08-02
TEL-20240802-00388,DEV-0043,2024-08-02T15:31:32Z,38.15,44.05,1040.18,ERROR,2024-08-02
TEL-20240802-00175,DEV-0050,2024-08-02T09:29:10Z,50.53,62.92,983.82,ERROR,2024-08-02
TEL-20240802-00414,DEV-0047,2024-08-02T15:50:01Z,22.26,82.76,1001.97,OK,2024-08-02
TEL-20240802-00160,DEV-0028,2024-08-02T09:58:38Z,43.35,57.96,994.47,OK,2024-08-02
TEL-20240802-00283,DEV-0008,2024-08-02T06:51:41Z,69.38,52.09,1027.47,ERROR,2024-08-02
TEL-20240802-00262,DEV-0047,2024-08-02T21:37:49Z,33.01,43.62,1028.32,OK,2024-08-02
TEL-20240802-00048,DEV-0043,2024-08-02T16:18:12Z,20.59,61.97,1016.11,OK,2024-08-02
TEL-20240802-00110,DEV-0002,2024-08-02T22:24:22Z,73.78,37.55,982.76,WARN,2024-08-02
TEL-20240802-00146,DEV-0040,2024-08-02T14:39:09Z,51.92,84.69,996.34,OK,2024-08-02
TEL-20240802-00277,DEV-0022,2024-08-02T21:19:25Z,22.25,89.79,1025.3,OK,2024-08-02
TEL-20240802-00259,DEV-0001,2024-08-02T09:59:51Z,52.56,67.49,1047.32,OK,2024-08-02
TEL-20240802-00065,DEV-0035,2024-08-02T01:32:22Z,48.32,68.04,992.24,OK,2024-08-02
TEL-20240802-00379,DEV-0044,2024-08-02T11:11:00Z,94.9,54.42,987.36,WARN,2024-08-02
TEL-20240802-00369,DEV-0049,2024-08-02T03:50:07Z,88.85,34.38,1043.08,OK,2024-08-02
TEL-20240802-00372,DEV-0005,2024-08-02T03:52:37Z,76.77,57.02,1030.11,OK,2024-08-02
TEL-20240802-00200,DEV-0047,2024-08-02T18:39:01Z,82.07,33.58,1038.37,WARN,2024-08-02
TEL-20240802-00172,DEV-0039,2024-08-02T17:33:41Z,85.44,75.08,1016.45,WARN,2024-08-02
TEL-20240802-00276,DEV-0001,2024-08-02T12:44:52Z,78.05,28.48,1017.47,OK,2024-08-02
TEL-20240802-00476,DEV-0042,2024-08-02T15:29:44Z,49.19,66.04,1032.1,WARN,2024-08-02
TEL-20240802-00486,DEV-0042,2024-08-02T13:56:30Z,27.0,63.59,1025.23,WARN,2024-08-02
TEL-20240802-00155,DEV-0033,2024-08-02T14:35:59Z,72.86,22.78,1044.56,OK,2024-08-02
TEL-20240802-00102,DEV-0013,2024-08-02T14:47:49Z,25.23,66.62,994.59,WARN,2024-08-02
TEL-20240802-00398,DEV-0037,2024-08-02T16:57:26Z,38.53,68.72,1021.16,OK,2024-08-02
TEL-20240802-00208,DEV-0006,2024-08-02T14:32:01Z,79.52,83.35,990.79,OK,2024-08-02
TEL-20240802-00333,DEV-0011,2024-08-02T07:07:02Z,94.52,60.22,1010.86,OK,2024-08-02
TEL-20240802-00401,DEV-0028,2024-08-02T06:31:40Z,83.24,75.1,1038.83,ERROR,2024-08-02
TEL-20240802-00416,DEV-0016,2024-08-02T03:36:47Z,56.52,28.44,1026.5,ERROR,2024-08-02
TEL-20240802-00450,DEV-0034,2024-08-02T10:27:57Z,30.7,71.58,1014.39,OK,2024-08-02
TEL-20240802-00358,DEV-0039,2024-08-02T05:34:20Z,85.18,77.88,1027.95,OK,2024-08-02
TEL-20240802-00495,DEV-0023,2024-08-02T01:49:56Z,60.89,82.74,1039.74,ERROR,2024-08-02
TEL-20240802-00334,DEV-0012,2024-08-02T06:35:45Z,20.67,42.19,1004.07,OK,2024-08-02
TEL-20240802-00317,DEV-0035,2024-08-02T18:50:13Z,78.65,25.67,1041.66,OK,2024-08-02
TEL-20240802-00404,DEV-0034,2024-08-02T15:27:13Z,44.74,25.37,1037.66,ERROR,2024-08-02
TEL-20240802-00320,DEV-0009,2024-08-02T10:15:34Z,26.74,53.49,1045.74,ERROR,2024-08-02
TEL-20240802-00279,DEV-0036,2024-08-02T01:24:42Z,32.71,68.71,1042.75,OK,2024-08-02
TEL-20240802-00106,DEV-0026,2024-08-02T07:00:02Z,62.74,68.35,1028.19,OK,2024-08-02
TEL-20240802-00330,DEV-0036,2024-08-02T14:29:19Z,61.68,82.88,1001.45,OK,2024-08-02
TEL-20240802-00229,DEV-0038,2024-08-02T19:29:20Z,60.74,77.54,992.33,WARN,2024-08-02
TEL-20240802-00207,DEV-0029,2024-08-02T09:13:33Z,41.28,27.86,1034.95,OK,2024-08-02
TEL-20240802-00457,DEV-0022,2024-08-02T00:18:43Z,93.56,28.54,1006.15,OK,2024-08-02
TEL-20240802-00076,DEV-0037,2024-08-02T20:41:34Z,31.44,74.62,1004.86,ERROR,2024-08-02
TEL-20240802-00313,DEV-0019,2024-08-02T07:41:05Z,19.23,66.83,991.33,WARN,2024-08-02
TEL-20240802-00271,DEV-0007,2024-08-02T04:34:49Z,51.21,62.98,987.44,WARN,2024-08-02
TEL-20240802-00144,DEV-0021,2024-08-02T21:59:36Z,24.9,67.02,1009.65,OK,2024-08-02
TEL-20240802-00424,DEV-0044,2024-08-02T03:34:55Z,36.2,50.97,980.55,WARN,2024-08-02
TEL-20240802-00005,DEV-0007,2024-08-02T09:39:04Z,87.31,42.25,1011.55,ERROR,2024-08-02
TEL-20240802-00177,DEV-0045,2024-08-02T17:08:25Z,49.84,51.56,992.52,ERROR,2024-08-02
TEL-20240802-00161,DEV-0038,2024-08-02T17:43:51Z,33.58,29.67,1028.2,ERROR,2024-08-02
TEL-20240802-00381,DEV-0048,2024-08-02T05:04:23Z,93.09,43.7,1021.65,WARN,2024-08-02
TEL-20240802-00370,DEV-0043,2024-08-02T11:01:05Z,29.21,72.23,999.42,ERROR,2024-08-02
TEL-20240802-00213,DEV-0041,2024-08-02T06:20:12Z,32.83,39.37,1002.34,WARN,2024-08-02
TEL-20240802-00448,DEV-0017,2024-08-02T03:20:02Z,93.35,54.94,1048.14,OK,2024-08-02
TEL-20240802-00284,DEV-0010,2024-08-02T23:37:14Z,89.21,22.58,989.91,OK,2024-08-02
TEL-20240802-00359,DEV-0018,2024-08-02T21:44:44Z,45.91,57.41,1004.61,OK,2024-08-02
TEL-20240802-00349,DEV-0013,2024-08-02T05:53:24Z,40.29,54.34,1037.6,OK,2024-08-02
TEL-20240802-00454,DEV-0008,2024-08-02T11:05:13Z,84.85,32.65,991.78,ERROR,2024-08-02
TEL-20240802-00483,DEV-0041,2024-08-02T22:27:26Z,83.34,71.6,1021.71,ERROR,2024-08-02
TEL-20240802-00215,DEV-0033,2024-08-02T03:13:34Z,44.97,42.29,989.91,OK,2024-08-02
TEL-20240802-00152,DEV-0030,2024-08-02T20:00:04Z,47.93,38.99,1039.65,OK,2024-08-02
TEL-20240802-00267,DEV-0012,2024-08-02T03:44:11Z,37.51,52.69,1045.53,WARN,2024-08-02
TEL-20240802-00449,DEV-0048,2024-08-02T11:59:27Z,39.79,81.39,1022.91,OK,2024-08-02
TEL-20240802-00475,DEV-0017,2024-08-02T21:06:27Z,59.15,20.41,988.17,OK,2024-08-02
TEL-20240802-00410,DEV-0005,2024-08-02T20:13:54Z,49.76,77.66,1025.22,OK,2024-08-02
TEL-20240802-00366,DEV-0020,2024-08-02T04:13:08Z,93.55,49.74,1033.41,OK,2024-08-02
TEL-20240802-00324,DEV-0024,2024-08-02T21:44:51Z,93.31,81.82,993.18,WARN,2024-08-02
TEL-20240802-00030,DEV-0011,2024-08-02T23:43:21Z,89.02,61.76,984.82,WARN,2024-08-02
TEL-20240802-00295,DEV-0023,2024-08-02T13:00:35Z,36.14,28.23,1017.11,OK,2024-08-02
TEL-20240802-00463,DEV-0050,2024-08-02T12:18:41Z,75.95,65.78,988.44,WARN,2024-08-02
TEL-20240802-00078,DEV-0011,2024-08-02T20:51:59Z,43.98,64.19,1020.01,OK,2024-08-02
TEL-20240802-00329,DEV-0027,2024-08-02T18:21:41Z,67.75,42.84,1021.54,ERROR,2024-08-02
TEL-20240802-00473,DEV-0003,2024-08-02T02:26:56Z,72.24,41.98,1030.69,WARN,2024-08-02
TEL-20240802-00339,DEV-0047,2024-08-02T15:57:02Z,28.74,58.57,1001.57,WARN,2024-08-02
TEL-20240802-00019,DEV-0046,2024-08-02T16:40:53Z,39.06,71.93,1020.5,ERROR,2024-08-02
TEL-20240802-00389,DEV-0002,2024-08-02T01:27:56Z,88.45,46.85,1002.02,WARN,2024-08-02
TEL-20240802-00202,DEV-0022,2024-08-02T14:50:52Z,49.87,71.98,1038.46,OK,2024-08-02
TEL-20240802-00032,DEV-0010,2024-08-02T19:06:11Z,54.64,63.03,982.73,ERROR,2024-08-02
TEL-20240802-00223,DEV-0021,2024-08-02T14:31:01Z,23.03,27.9,1013.51,OK,2024-08-02
TEL-20240802-00085,DEV-0029,2024-08-02T20:08:08Z,58.56,31.94,982.46,OK,2024-08-02
TEL-20240802-00396,DEV-0004,2024-08-02T21:15:15Z,36.07,41.85,985.95,OK,2024-08-02
TEL-20240802-00206,DEV-0046,2024-08-02T10:45:02Z,38.91,26.08,1041.39,OK,2024-08-02
TEL-20240802-00162,DEV-0009,2024-08-02T13:58:49Z,29.18,85.31,1044.2,OK,2024-08-02
TEL-20240802-00174,DEV-0025,2024-08-02T16:48:40Z,92.12,33.29,1010.77,OK,2024-08-02
TEL-20240802-00044,DEV-0040,2024-08-02T22:43:45Z,22.01,47.24,1024.51,OK,2024-08-02
TEL-20240802-00036,DEV-0007,2024-08-02T13:08:16Z,54.74,36.28,1040.13,OK,2024-08-02
TEL-20240802-00497,DEV-0007,2024-08-02T19:39:50Z,84.1,27.13,1019.37,ERROR,2024-08-02
TEL-20240802-00126,DEV-0036,2024-08-02T12:32:21Z,68.63,57.37,1021.99,OK,2024-08-02
TEL-20240802-00413,DEV-0009,2024-08-02T00:16:50Z,79.87,66.11,992.32,OK,2024-08-02
TEL-20240802-00368,DEV-0038,2024-08-02T01:30:07Z,87.96,23.03,1001.12,OK,2024-08-02
TEL-20240802-00006,DEV-0043,2024-08-02T09:44:37Z,29.73,59.68,1036.54,WARN,2024-08-02
TEL-20240802-00395,DEV-0002,2024-08-02T20:21:24Z,25.5,44.16,1005.02,OK,2024-08-02
TEL-20240802-00075,DEV-0023,2024-08-02T00:26:07Z,45.03,67.57,1022.39,ERROR,2024-08-02
