telemetry_id,device_id,timestamp,temperature,humidity,pressure,status,date
TEL-20240801-00074,DEV-0027,2024-08-01T02:14:53Z,88.3,52.3,988.22,OK,2024-08-01
TEL-20240801-00042,DEV-0029,2024-08-01T07:48:29Z,61.88,66.77,1003.55,WARN,2024-08-01
TEL-20240801-00321,DEV-0031,2024-08-01T18:25:34Z,57.01,84.43,1028.42,ERROR,2024-08-01
TEL-20240801-00193,DEV-0037,2024-08-01T04:33:23Z,48.65,65.47,997.47,OK,2024-08-01
TEL-20240801-00060,DEV-0005,2024-08-01T21:14:59Z,38.37,75.39,1021.29,OK,2024-08-01
TEL-20240801-00052,DEV-0041,2024-08-01T15:06:55Z,18.94,39.9,1013.51,OK,2024-08-01
TEL-20240801-00460,DEV-0050,2024-08-01T16:56:36Z,20.23,33.49,1038.31,OK,2024-08-01
TEL-20240801-00172,DEV-0029,2024-08-01T19:00:57Z,24.1,37.91,1038.45,ERROR,2024-08-01
TEL-20240801-00356,DEV-0014,2024-08-01T13:52:13Z,56.09,42.6,999.85,ERROR,2024-08-01
TEL-20240801-00075,DEV-0032,2024-08-01T22:18:32Z,72.32,49.08,1013.77,WARN,2024-08-01
TEL-20240801-00196,DEV-0009,2024-08-01T02:28:11Z,87.2,51.16,986.15,OK,2024-08-01
TEL-20240801-00013,DEV-0043,2024-08-01T02:18:32Z,69.12,63.35,986.54,OK,2024-08-01
TEL-20240801-00366,DEV-0005,2024-08-01T16:36:00Z,64.99,31.49,1004.58,OK,2024-08-01
TEL-20240801-00443,DEV-0018,2024-08-01T18:03:09Z,75.92,66.72,986.0,OK,2024-08-01
TEL-20240801-00217,DEV-0039,2024-08-01T20:43:30Z,40.0,20.57,987.52,OK,2024-08-01
TEL-20240801-00147,DEV-0042,2024-08-01T20:39:20Z,84.55,63.91,990.57,OK,2024-08-01
TEL-20240801-00474,DEV-0013,2024-08-01T10:46:45Z,35.12,57.42,1034.94,OK,2024-08-01
TEL-20240801-00246,DEV-0046,2024-08-01T05:00:47Z,43.96,40.65,1027.21,OK,2024-08-01
TEL-20240801-00181,DEV-0045,2024-08-01T15:40:11Z,80.49,24.42,1034.33,WARN,2024-08-01
TEL-20240801-00060,DEV-0005,2024-08-01T21:14:59Z,38.37,75.39,1021.29,OK,2024-08-01
TEL-20240801-00166,DEV-0027,2024-08-01T05:52:12Z,79.7,29.69,997.5,WARN,2024-08-01
TEL-20240801-00258,DEV-0033,2024-08-01T13:29:36Z,22.45,52.37,1036.48,OK,2024-08-01
TEL-20240801-00092,DEV-0011,2024-08-01T02:28:22Z,94.05,40.94,1047.34,OK,2024-08-01
TEL-20240801-00481,DEV-0027,2024-08-01T18:57:58Z,93.97,30.03,1040.37,OK,2024-08-01
TEL-20240801-00177,DEV-0024,2024-08-01T02:33:34Z,57.06,89.18,1018.79,WARN,2024-08-01
TEL-20240801-00149,DEV-0020,2024-08-01T14:28:02Z,22.38,78.22,985.37,OK,2024-08-01
TEL-20240801-00108,DEV-0040,2024-08-01T13:17:02Z,71.15,35.21,1011.13,OK,2024-08-01
TEL-20240801-00103,DEV-0038,2024-08-01T12:52:40Z,90.4,27.58,996.37,OK,2024-08-01
TEL-20240801-00112,DEV-0049,2024-08-01T17:13:37Z,34.63,80.88,1003.0,OK,2024-08-01
TEL-20240801-00444,DEV-0035,2024-08-01T13:48:37Z,35.52,24.27,1007.1,ERROR,2024-08-01
TEL-20240801-00154,DEV-0024,2024-08-01T09:24:26Z,77.63,67.52,983.67,OK,2024-08-01
TEL-20240801-00263,DEV-0009,2024-08-01T20:55:22Z,27.13,89.5,1007.51,OK,2024-08-01
TEL-20240801-00374,DEV-0049,2024-08-01T15:49:04Z,19.29,24.73,998.35,OK,2024-08-01
TEL-20240801-00071,DEV-0027,2024-08-01T01:12:33Z,45.86,72.95,1023.78,OK,2024-08-01
TEL-20240801-00307,DEV-0029,2024-08-01T11:48:17Z,25.87,26.11,1010.17,ERROR,2024-08-01
TEL-20240801-00346,DEV-0029,2024-08-01T08:22:55Z,80.89,50.73,1049.58,OK,2024-08-01
TEL-20240801-00151,DEV-0029,2024-08-01T18:41:12Z,42.76,53.29,990.56,OK,2024-08-01
TEL-20240801-00437,DEV-0027,2024-08-01T22:35:46Z,89.27,57.81,1026.24,OK,2024-08-01
TEL-20240801-00204,DEV-0020,2024-08-01T05:10:20Z,89.97,35.78,1046.32,ERROR,2024-08-01
TEL-20240801-00141,DEV-0021,2024-08-01T05:51:39Z,53.43,68.27,1005.33,WARN,2024-08-01
TEL-20240801-00422,DEV-0021,2024-08-01T01:01:09Z,63.17,84.21,1034.21,ERROR,2024-08-01
TEL-20240801-00215,DEV-0013,2024-08-01T05:31:32Z,53.94,81.54,1014.82,OK,2024-08-01
TEL-20240801-00197,DEV-0043,2024-08-01T11:45:04Z,60.35,40.33,1001.0,OK,2024-08-01
TEL-20240801-00350,DEV-0033,2024-08-01T21:52:06Z,28.44,72.51,1008.81,OK,2024-08-01
TEL-20240801-00401,DEV-0011,2024-08-01T21:19:52Z,72.26,62.23,995.05,OK,2024-08-01
TEL-20240801-00199,DEV-0013,2024-08-01T04:15:50Z,56.04,45.26,1020.06,WARN,2024-08-01
TEL-20240801-00475,DEV-0033,2024-08-01T09:54:10Z,82.73,81.35,992.68,OK,2024-08-01
TEL-20240801-00066,DEV-0037,2024-08-01T01:48:48Z,31.49,56.33,1010.96,OK,2024-08-01
TEL-20240801-00089,DEV-0034,2024-08-01T13:36:43Z,79.02,31.9,985.53,WARN,2024-08-01
TEL-20240801-00091,DEV-0030,2024-08-01T08:42:00Z,87.22,52.57,1000.13,ERROR,2024-08-01
TEL-20240801-00364,DEV-0031,2024-08-01T02:14:24Z,24.88,76.42,987.22,OK,2024-08-01
TEL-20240801-00453,DEV-0023,2024-08-01T13:16:24Z,68.42,60.04,1013.11,OK,2024-08-01
TEL-20240801-00300,DEV-0020,2024-08-01T05:36:15Z,61.64,79.46,1027.39,ERROR,2024-08-01
TEL-20240801-00425,DEV-0012,2024-08-01T22:35:44Z,86.5,62.96,1004.98,ERROR,2024-08-01
TEL-20240801-00284,DEV-0019,2024-08-01T04:12:21Z,35.71,59.89,997.2,ERROR,2024-08-01
TEL-20240801-00025,DEV-0025,2024-08-01T15:00:22Z,40.99,47.3,1042.41,WARN,2024-08-01
TEL-20240801-00272,DEV-0041,2024-08-01T21:27:35Z,56.16,88.06,1045.91,WARN,2024-08-01
TEL-20240801-00003,DEV-0015,2024-08-01T00:42:12Z,48.68,39.5,984.86,OK,2024-08-01
TEL-20240801-00383,DEV-0041,2024-08-01T02:31:29Z,57.33,23.88,1040.16,OK,2024-08-01
TEL-20240801-00069,DEV-0043,2024-08-01T12:52:48Z,60.36,51.84,1002.02,OK,2024-08-01
TEL-20240801-00408,DEV-0004,2024-08-01T05:59:36Z,51.35,70.71,1014.73,WARN,2024-08-01
TEL-20240801-00477,DEV-0042,2024-08-01T02:14:22Z,35.2,81.0,1009.43,OK,2024-08-01
TEL-20240801-00379,DEV-0008,2024-08-01T14:39:38Z,22.24,66.63,1026.06,OK,2024-08-01
TEL-20240801-00231,DEV-0034,2024-08-01T12:20:11Z,53.39,57.32,1018.24,OK,2024-08-01
TEL-20240801-00064,DEV-0029,2024-08-01T02:38:02Z,86.49,71.42,1022.26,OK,2024-08-01
TEL-20240801-00302,DEV-0048,2024-08-01T11:03:06Z,51.66,78.71,1003.84,ERROR,2024-08-01
TEL-20240801-00332,DEV-0029,2024-08-01T18:27:24Z,18.34,35.04,999.48,OK,2024-08-01
TEL-20240801-00213,DEV-0030,2024-08-01T03:17:28Z,37.09,26.78,1000.31,WARN,2024-08-01
TEL-20240801-00056,DEV-0025,2024-08-01T14:58:28Z,40.9,61.2,1010.02,ERROR,2024-08-01
TEL-20240801-00432,DEV-0032,2024-08-01T12:22:34Z,46.9,78.02,1035.21,ERROR,2024-08-01
TEL-20240801-00098,DEV-0024,2024-08-01T23:08:05Z,88.04,42.87,1009.09,OK,2024-08-01
TEL-20240801-00235,DEV-0023,2024-08-01T04:18:02Z,40.15,69.99,1004.25,WARN,2024-08-01
TEL-20240801-00111,DEV-0002,2024-08-01T01:50:21Z,36.75,28.81,1019.52,OK,2024-08-01
TEL-20240801-00202,DEV-0029,2024-08-01T14:43:33Z,44.53,81.46,1034.62,ERROR,2024-08-01
TEL-20240801-00062,DEV-0004,2024-08-01T05:50:19Z,63.82,77.7,1044.48,WARN,2024-08-01
TEL-20240801-00097,DEV-0041,2024-08-01T03:57:40Z,67.77,41.63,1010.86,ERROR,2024-08-01
TEL-20240801-00101,DEV-0049,2024-08-01T07:55:43Z,73.76,88.6,1047.71,ERROR,2024-08-01
TEL-20240801-00465,DEV-0015,2024-08-01T20:14:43Z,33.92,65.61,1015.93,OK,2024-08-01
TEL-20240801-00131,DEV-0010,2024-08-01T18:42:25Z,23.36,71.87,1048.03,OK,2024-08-01
TEL-20240801-00486,DEV-0013,2024-08-01T00:43:00Z,66.25,37.42,1028.55,OK,2024-08-01
TEL-20240801-00210,DEV-0031,2024-08-01T07:51:51Z,70.74,40.82,985.11,OK,2024-08-01
TEL-20240801-00072,DEV-0014,2024-08-01T08:35:08Z,89.43,50.67,1028.88,OK,2024-08-01
TEL-20240801-00253,DEV-0048,2024-08-01T19:23:26Z,72.05,83.9,1033.01,OK,2024-08-01
TEL-20240801-00405,DEV-0009,2024-08-01T06:52:25Z,46.66,64.12,1025.13,ERROR,2024-08-01
TEL-20240801-00448,DEV-0014,2024-08-01T06:08:02Z,50.6,89.18,1010.48,OK,2024-08-01
TEL-20240801-00055,DEV-0016,2024-08-01T03:35:48Z,50.05,61.73,1023.29,ERROR,2024-08-01
TEL-20240801-00192,DEV-0037,2024-08-01T01:38:09Z,70.29,86.42,1006.04,OK,2024-08-01
TEL-20240801-00456,DEV-0020,2024-08-01T09:17:53Z,55.85,68.73,986.88,OK,2024-08-01
TEL-20240801-00281,DEV-0035,2024-08-01T20:22:19Z,38.14,55.9,1014.81,OK,2024-08-01
TEL-20240801-00150,DEV-0040,2024-08-01T19:32:24Z,53.63,58.8,1035.43,OK,2024-08-01
TEL-20240801-00325,DEV-0036,2024-08-01T18:44:36Z,35.02,46.19,1012.41,ERROR,2024-08-01
TEL-20240801-00182,DEV-0003,2024-08-01T09:12:02Z,78.92,82.01,1002.09,OK,2024-08-01
TEL-20240801-00358,DEV-0003,2024-08-01T03:40:50Z,82.43,21.14,1045.06,OK,2024-08-01
TEL-20240801-00002,DEV-0015,2024-08-01T06:52:58Z,53.44,41.36,1035.67,OK,2024-08-01
TEL-20240801-00114,DEV-0008,2024-08-01T21:55:01Z,28.15,45.08,1035.19,ERROR,2024-08-01
TEL-20240801-00338,DEV-0012,2024-08-01T15:40:34Z,71.39,65.17,1049.99,ERROR,2024-08-01
TEL-20240801-00050,DEV-0039,2024-08-01T09:06:53Z,32.95,35.92,992.56,OK,2024-08-01
TEL-20240801-00499,DEV-0043,2024-08-01T15:09:05Z,78.02,25.25,1030.65,OK,2024-08-01
TEL-20240801-00232,DEV-0040,2024-08-01T15:12:15Z,39.48,40.89,1045.9,OK,2024-08-01
TEL-20240801-00480,DEV-0034,2024-08-01T09:26:03Z,85.06,30.55,1049.46,OK,2024-08-01
TEL-20240801-00456,DEV-0020,2024-08-01T09:17:53Z,55.85,68.73,986.88,OK,2024-08-01
TEL-20240801-00243,DEV-0048,2024-08-01T09:56:02Z,18.71,59.76,987.51,OK,2024-08-01
TEL-20240801-00308,DEV-0036,2024-08-01T16:26:06Z,20.02,44.77,986.51,ERROR,2024-08-01
TEL-20240801-00318,DEV-0044,2024-08-01T17:01:46Z,53.54,69.59,1010.69,OK,2024-08-01
TEL-20240801-00287,DEV-0035,2024-08-01T20:03:33Z,20.6,79.27,1046.16,OK,2024-08-01
TEL-20240801-00463,DEV-0029,2024-08-01T05:55:30Z,63.19,44.48,991.45,OK,2024-08-01
TEL-20240801-00233,DEV-0050,2024-08-01T09:45:13Z,71.15,54.23,1013.59,ERROR,2024-08-01
TEL-20240801-00395,DEV-0006,2024-08-01T01:58:14Z,87.09,56.38,1029.06,OK,2024-08-01
TEL-20240801-00412,DEV-0016,2024-08-01T20:51:34Z,79.2,89.26,1034.73,OK,2024-08-01
TEL-20240801-00187,DEV-0035,2024-08-01T09:20:06Z,24.17,66.26,1001.45,ERROR,2024-08-01
TEL-20240801-00024,DEV-0027,2024-08-01T12:57:49Z,62.97,68.69,1039.97,ERROR,2024-08-01
TEL-20240801-00495,DEV-0018,2024-08-01T19:38:44Z,28.56,78.15,987.34,ERROR,2024-08-01
TEL-20240801-00344,DEV-0050,2024-08-01T17:52:23Z,59.74,72.98,1033.2,WARN,2024-08-01
TEL-20240801-00445,DEV-0027,2024-08-01T17:43:55Z,90.1,60.09,996.49,OK,2024-08-01
TEL-20240801-00106,DEV-0008,2024-08-01T03:15:56Z,59.39,47.21,1005.97,ERROR,2024-08-01
TEL-20240801-00288,DEV-0049,2024-08-01T00:26:08Z,82.88,36.2,1029.5,OK,2024-08-01
TEL-20240801-00261,DEV-0019,2024-08-01T13:11:49Z,28.43,64.91,1031.05,WARN,2024-08-01
TEL-20240801-00156,DEV-0010,2024-08-01T10:05:37Z,69.1,84.17,1001.72,WARN,2024-08-01
TEL-20240801-00327,DEV-0008,2024-08-01T23:09:22Z,42.02,51.87,994.48,WARN,2024-08-01
TEL-20240801-00427,DEV-0026,2024-08-01T18:02:11Z,64.38,84.47,1047.73,OK,2024-08-01
TEL-20240801-00310,DEV-0016,2024-08-01T18:33:10Z,70.77,31.87,998.82,OK,2024-08-01
TEL-20240801-00047,DEV-0036,2024-08-01T16:22:27Z,94.74,58.53,1004.63,WARN,2024-08-01
TEL-20240801-00001,DEV-0048,2024-08-01T07:17:10Z,78.63,27.57,1041.05,WARN,2024-08-01
TEL-20240801-00394,DEV-0034,2024-08-01T07:26:31Z,92.01,88.08,989.97,OK,2024-08-01
TEL-20240801-00414,DEV-0012,2024-08-01T00:20:38Z,34.86,82.7,1034.5,OK,2024-08-01
TEL-20240801-00019,DEV-0021,2024-08-01T14:39:52Z,73.38,55.33,1038.14,ERROR,2024-08-01
TEL-20240801-00212,DEV-0047,2024-08-01T11:25:08Z,76.57,56.05,987.43,OK,2024-08-01
TEL-20240801-00391,DEV-0016,2024-08-01T14:23:37Z,92.83,89.85,1034.31,ERROR,2024-08-01
TEL-20240801-00053,DEV-0012,2024-08-01T01:16:55Z,54.79,77.55,1008.05,OK,2024-08-01
TEL-20240801-00010,DEV-0009,2024-08-01T06:26:42Z,90.41,67.41,1043.2,ERROR,2024-08-01
TEL-20240801-00335,DEV-0026,2024-08-01T18:07:22Z,45.1,52.05,992.08,OK,2024-08-01
TEL-20240801-00255,DEV-0046,2024-08-01T11:04:58Z,61.44,24.32,1018.34,ERROR,2024-08-01
TEL-20240801-00061,DEV-0028,2024-08-01T03:34:14Z,67.87,83.59,1037.86,OK,2024-08-01
TEL-20240801-00162,DEV-0010,2024-08-01T05:11:53Z,71.35,63.73,1043.19,WARN,2024-08-01
TEL-20240801-00229,DEV-0027,2024-08-01T04:26:44Z,33.7,55.13,1022.8,WARN,2024-08-01
TEL-20240801-00256,DEV-0013,2024-08-01T18:34:09Z,30.67,79.81,1010.93,OK,2024-08-01
TEL-20240801-00046,DEV-0006,2024-08-01T09:14:25Z,71.27,41.43,1020.71,WARN,2024-08-01
TEL-20240801-00230,DEV-0048,2024-08-01T23:03:45Z,28.63,34.51,1002.75,WARN,2024-08-01
TEL-20240801-00294,DEV-0020,2024-08-01T21:52:54Z,24.21,89.42,1025.49,OK,2024-08-01
TEL-20240801-00228,DEV-0044,2024-08-01T07:02:36Z,91.01,27.69,981.33,OK,2024-08-01
TEL-20240801-00236,DEV-0042,2024-08-01T08:47:30Z,34.48,77.96,998.98,ERROR,2024-08-01
TEL-20240801-00041,DEV-0028,2024-08-01T23:37:17Z,42.82,37.18,1045.42,OK,2024-08-01
TEL-20240801-00121,DEV-0028,2024-08-01T03:50:44Z,26.81,65.83,1041.44,ERROR,2024-08-01
TEL-20240801-00207,DEV-0043,2024-08-01T19:46:57Z,64.6,78.98,1019.45,OK,2024-08-01
TEL-20240801-00194,DEV-0002,2024-08-01T23:11:31Z,57.87,83.95,988.24,OK,2024-08-01
TEL-20240801-00488,DEV-0020,2024-08-01T09:29:46Z,58.06,56.69,1010.36,OK,2024-08-01
TEL-20240801-00282,DEV-0047,2024-08-01T15:48:53Z,42.66,34.22,1001.9,OK,2024-08-01
TEL-20240801-00434,DEV-0021,2024-08-01T08:06:04Z,44.32,82.16,991.26,OK,2024-08-01
TEL-20240801-00260,DEV-0045,2024-08-01T02:34:03Z,89.96,24.83,1045.36,OK,2024-08-01
TEL-20240801-00026,DEV-0035,2024-08-01T23:47:34Z,79.59,82.85,1014.18,OK,2024-08-01
TEL-20240801-00143,DEV-0015,2024-08-01T10:49:10Z,23.88,64.33,1017.14,OK,2024-08-01
TEL-20240801-00170,DEV-0006,2024-08-01T11:14:01Z,42.54,26.94,1030.03,OK,2024-08-01
TEL-20240801-00124,DEV-0044,2024-08-01T15:04:05Z,82.05,26.53,986.76,OK,2024-08-01
TEL-20240801-00165,DEV-0024,2024-08-01T21:36:28Z,53.55,39.72,1006.73,ERROR,2024-08-01
TEL-20240801-00252,DEV-0041,2024-08-01T09:23:39Z,35.01,87.02,1013.47,WARN,2024-08-01
TEL-20240801-00385,DEV-0048,2024-08-01T16:00:02Z,84.12,20.86,983.22,OK,2024-08-01
TEL-20240801-00039,DEV-0007,2024-08-01T13:23:40Z,86.65,52.18,990.71,OK,2024-08-01
TEL-20240801-00085,DEV-0044,2024-08-01T17:24:20Z,66.26,82.12,1014.16,ERROR,2024-08-01
TEL-20240801-00254,DEV-0049,2024-08-01T07:43:48Z,63.88,75.12,1016.79,ERROR,2024-08-01
TEL-20240801-00241,DEV-0042,2024-08-01T18:14:34Z,74.88,79.52,982.61,OK,2024-08-01
TEL-20240801-00259,DEV-0026,2024-08-01T08:52:00Z,75.43,60.48,983.17,OK,2024-08-01
TEL-20240801-00081,DEV-0048,2024-08-01T15:45:58Z,80.48,47.03,1026.46,OK,2024-08-01
TEL-20240801-00330,DEV-0034,2024-08-01T05:35:10Z,43.49,49.85,1012.34,WARN,2024-08-01
TEL-20240801-00006,DEV-0023,2024-08-01T23:50:20Z,51.6,88.9,988.1,ERROR,2024-08-01
TEL-20240801-00028,DEV-0030,2024-08-01T04:39:34Z,20.08,47.58,1019.51,OK,2024-08-01
TEL-20240801-00461,DEV-0016,2024-08-01T01:29:03Z,88.69,69.32,999.18,WARN,2024-08-01
TEL-20240801-00286,DEV-0030,2024-08-01T05:46:50Z,45.12,29.8,1018.26,OK,2024-08-01
TEL-20240801-00077,DEV-0005,2024-08-01T08:49:50Z,83.79,43.79,1035.14,OK,2024-08-01
TEL-20240801-00492,DEV-0050,2024-08-01T17:39:03Z,63.73,23.36,987.57,OK,2024-08-01
TEL-20240801-00329,DEV-0046,2024-08-01T03:01:54Z,44.42,27.66,1036.0,OK,2024-08-01
TEL-20240801-00347,DEV-0014,2024-08-01T23:37:44Z,45.0,69.75,1024.29,OK,2024-08-01
TEL-20240801-00340,DEV-0001,2024-08-01T15:08:12Z,80.77,87.47,1015.38,WARN,2024-08-01
TEL-20240801-00178,DEV-0031,2024-08-01T01:40:24Z,93.54,37.76,981.14,OK,2024-08-01
TEL-20240801-00247,DEV-0012,2024-08-01T19:54:40Z,87.07,77.89,1016.07,OK,2024-08-01
TEL-20240801-00128,DEV-0023,2024-08-01T17:23:07Z,76.72,60.19,1036.51,ERROR,2024-08-01
TEL-20240801-00455,DEV-0045,2024-08-01T07:03:47Z,54.59,38.8,1006.07,OK,2024-08-01
TEL-20240801-00339,DEV-0011,2024-08-01T15:18:08Z,32.41,78.94,1023.36,OK,2024-08-01
TEL-20240801-00222,DEV-0003,2024-08-01T04:45:21Z,79.91,56.35,990.43,ERROR,2024-08-01
TEL-20240801-00049,DEV-0049,2024-08-01T22:11:12Z,34.66,53.89,1030.72,ERROR,2024-08-01
TEL-20240801-00317,DEV-0018,2024-08-01T12:23:07Z,89.77,33.99,1049.81,OK,2024-08-01
TEL-20240801-00359,DEV-0029,2024-08-01T14:00:27Z,33.58,68.2,989.23,OK,2024-08-01
TEL-20240801-00353,DEV-0029,2024-08-01T02:40:50Z,85.77,26.52,1016.09,OK,2024-08-01
TEL-20240801-00268,DEV-0016,2024-08-01T23:02:25Z,51.8,57.78,1032.81,OK,2024-08-01
TEL-20240801-00266,DEV-0047,2024-08-01T03:02:51Z,68.84,63.04,1045.54,OK,2024-08-01
TEL-20240801-00174,DEV-0016,2024-08-01T13:40:50Z,65.96,24.4,1038.57,WARN,2024-08-01
TEL-20240801-00343,DEV-0037,2024-08-01T23:49:49Z,56.14,55.76,1020.09,OK,2024-08-01
TEL-20240801-00115,DEV-0021,2024-08-01T00:11:16Z,22.03,71.92,1016.83,OK,2024-08-01
TEL-20240801-00290,DEV-0043,2024-08-01T15:01:00Z,58.98,48.79,981.17,OK,2024-08-01
TEL-20240801-00371,DEV-0033,2024-08-01T06:47:25Z,40.76,23.82,1042.85,OK,2024-08-01
TEL-20240801-00296,DEV-0006,2024-08-01T15:54:27Z,67.66,43.19,1048.41,OK,2024-08-01
TEL-20240801-00381,DEV-0034,2024-08-01T23:16:10Z,46.63,72.48,1041.14,OK,2024-08-01
TEL-20240801-00393,DEV-0022,2024-08-01T00:48:42Z,46.97,71.67,1001.53,OK,2024-08-01
TEL-20240801-00269,DEV-0009,2024-08-01T16:18:14Z,80.82,71.21,1002.32,ERROR,2024-08-01
TEL-20240801-00468,DEV-0014,2024-08-01T14:19:43Z,58.09,63.65,1020.91,OK,2024-08-01
TEL-20240801-00361,DEV-0004,2024-08-01T12:40:19Z,73.9,72.87,1010.05,OK,2024-08-01
TEL-20240801-00007,DEV-0013,2024-08-01T08:02:45Z,51.58,56.39,1036.46,OK,2024-08-01
TEL-20240801-00161,DEV-0048,2024-08-01T16:02:42Z,43.93,73.64,989.17,WARN,2024-08-01
TEL-20240801-00336,DEV-0040,2024-08-01T18:05:43Z,28.31,28.25,1001.38,OK,2024-08-01
TEL-20240801-00134,DEV-0044,2024-08-01T02:17:28Z,68.97,54.0,1010.94,OK,2024-08-01
TEL-20240801-00033,DEV-0040,2024-08-01T04:15:08Z,54.46,28.01,1046.34,WARN,2024-08-01
TEL-20240801-00024,DEV-0027,2024-08-01T12:57:49Z,62.97,68.69,1039.97,ERROR,2024-08-01
TEL-20240801-00226,DEV-0039,2024-08-01T15:16:41Z,78.28,74.33,1020.43,OK,2024-08-01
TEL-20240801-00211,DEV-0011,2024-08-01T14:26:30Z,53.76,43.81,990.06,OK,2024-08-01
TEL-20240801-00482,DEV-0050,2024-08-01T02:31:21Z,66.59,32.38,1024.41,OK,2024-08-01
TEL-20240801-00250,DEV-0001,2024-08-01T08:41:23Z,71.34,24.35,988.28,OK,2024-08-01
TEL-20240801-00471,DEV-0017,2024-08-01T20:45:57Z,68.16,33.19,1016.21,OK,2024-08-01
TEL-20240801-00067,DEV-0012,2024-08-01T18:27:40Z,80.7,87.83,1012.9,WARN,2024-08-01
TEL-20240801-00373,DEV-0024,2024-08-01T10:08:24Z,84.28,59.79,1005.58,OK,2024-08-01
TEL-20240801-00430,DEV-0029,2024-08-01T00:16:13Z,37.21,24.75,997.97,OK,2024-08-01
TEL-20240801-00451,DEV-0038,2024-08-01T16:50:26Z,26.66,30.47,1019.66,ERROR,2024-08-01
TEL-20240801-00351,DEV-0018,2024-08-01T20:08:44Z,84.69,37.48,1029.8,OK,2024-08-01
TEL-20240801-00442,DEV-0024,2024-08-01T12:23:11Z,52.32,38.43,1012.55,OK,2024-08-01
TEL-20240801-00015,DEV-0040,2024-08-01T02:29:26Z,86.23,60.3,1030.28,WARN,2024-08-01
TEL-20240801-00314,DEV-0029,2024-08-01T10:27:52Z,81.41,65.57,1021.61,OK,2024-08-01
TEL-20240801-00184,DEV-0023,2024-08-01T01:55:41Z,43.56,28.71,1005.76,WARN,2024-08-01
TEL-20240801-00399,DEV-0009,2024-08-01T18:06:09Z,26.14,51.47,1001.98,OK,2024-08-01
TEL-20240801-00195,DEV-0046,2024-08-01T14:13:39Z,39.99,84.15,1014.38,OK,2024-08-01
TEL-20240801-00313,DEV-0009,2024-08-01T09:00:25Z,43.58,63.41,1036.29,OK,2024-08-01
TEL-20240801-00093,DEV-0030,2024-08-01T09:12:24Z,83.71,27.47,1006.7,OK,2024-08-01
TEL-20240801-00049,DEV-0049,2024-08-01T22:11:12Z,34.66,53.89,1030.72,ERROR,2024-08-01
TEL-20240801-00348,DEV-0040,2024-08-01T04:50:13Z,80.64,76.38,1019.91,ERROR,2024-08-01
TEL-20240801-00292,DEV-0007,2024-08-01T03:33:09Z,36.55,63.38,997.67,OK,2024-08-01
TEL-20240801-00411,DEV-0031,2024-08-01T01:05:17Z,47.49,49.35,1024.99,ERROR,2024-08-01
TEL-20240801-00248,DEV-0026,2024-08-01T21:06:11Z,93.59,53.42,1045.51,OK,2024-08-01
TEL-20240801-00303,DEV-0039,2024-08-01T12:49:20Z,20.28,39.13,1049.48,WARN,2024-08-01
TEL-20240801-00467,DEV-0046,2024-08-01T22:41:17Z,50.63,46.35,1004.41,OK,2024-08-01
TEL-20240801-00214,DEV-0040,2024-08-01T13:15:55Z,87.48,76.94,1045.36,OK,2024-08-01
TEL-20240801-00054,DEV-0037,2024-08-01T20:43:03Z,29.68,76.78,1046.44,OK,2024-08-01
TEL-20240801-00082,DEV-0032,2024-08-01T01:08:32Z,92.33,43.24,987.03,WARN,2024-08-01
TEL-20240801-00433,DEV-0042,2024-08-01T21:14:10Z,52.75,75.94,982.34,OK,2024-08-01
TEL-20240801-00031,DEV-0017,2024-08-01T02:30:01Z,75.67,23.65,1046.63,OK,2024-08-01
TEL-20240801-00372,DEV-0032,2024-08-01T12:07:15Z,56.47,61.58,1016.98,OK,2024-08-01
TEL-20240801-00357,DEV-0037,2024-08-01T04:36:54Z,55.37,44.06,1027.78,OK,2024-08-01
TEL-20240801-00068,DEV-0022,2024-08-01T10:42:06Z,84.05,43.09,1028.56,OK,2024-08-01
TEL-20240801-00058,DEV-0043,2024-08-01T02:10:15Z,31.38,25.25,980.19,WARN,2024-08-01
TEL-20240801-00086,DEV-0003,2024-08-01T19:04:15Z,66.6,84.47,1049.82,OK,2024-08-01
TEL-20240801-00409,DEV-0044,2024-08-01T13:11:22Z,34.53,33.1,999.59,OK,2024-08-01
TEL-20240801-00454,DEV-0018,2024-08-01T12:09:39Z,64.87,68.56,982.71,OK,2024-08-01
TEL-20240801-00333,DEV-0037,2024-08-01T03:51:55Z,59.34,45.61,993.8,OK,2024-08-01
TEL-20240801-00216,DEV-0026,2024-08-01T16:29:15Z,34.57,44.7,983.54,WARN,2024-08-01
TEL-20240801-00410,DEV-0003,2024-08-01T19:39:39Z,36.93,40.66,1008.84,ERROR,2024-08-01
TEL-20240801-00245,DEV-0030,2024-08-01T08:12:51Z,26.67,31.37,1012.12,OK,2024-08-01
TEL-20240801-00436,DEV-0042,2024-08-01T05:38:56Z,51.43,23.75,1003.18,OK,2024-08-01
TEL-20240801-00354,DEV-0045,2024-08-01T11:29:31Z,43.2,20.17,1034.19,OK,2024-08-01
TEL-20240801-00198,DEV-0046,2024-08-01T22:59:44Z,67.1,75.56,1015.61,OK,2024-08-01
TEL-20240801-00428,DEV-0041,2024-08-01T18:06:59Z,56.21,43.18,985.45,OK,2024-08-01
TEL-20240801-00140,DEV-0037,2024-08-01T13:36:25Z,72.63,49.24,988.06,OK,2024-08-01
TEL-20240801-00234,DEV-0047,2024-08-01T08:18:07Z,62.16,58.02,1042.7,WARN,2024-08-01
